e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.15665092,0.15665092,-0.15665092,-0.15665092,-1.5420998e-13,-1.5420998e-13,-1.5576429e-13,-1.5576429e-13,-0.15665092,-0.15665092,-1.1306449e-05,-1.1306449e-05,-1.9952558e-06,-1.9952558e-06,-1.1306449e-05,-1.1306449e-05,-1.9952558e-06,-1.9952558e-06,0,0,0.15666422,0.15666422,1.583178e-13,1.583178e-13,1.5631036e-06,1.5631036e-06,1.5631036e-06,1.5631036e-06,2.0304938e-15,2.0304938e-15,-1.1306449e-05,-1.1306449e-05,-1.9952558e-06,-1.9952558e-06,-1.1306449e-05,-1.1306449e-05,-1.9952558e-06,-1.9952558e-06,-6.6613381e-16,-6.6613381e-16,-2.3314684e-15,-2.3314684e-15,-1.3301705e-05,-1.3301705e-05,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15666223,0.15666223,1.9952559e-06,1.9952559e-06,0.15666223,0.15666223,1.9952559e-06,1.9952559e-06,0.15666422,0.15666422,1.5898394e-13,1.5898394e-13,0.15665092,0.15665092,0.15665092,0.15665092,-1.9952558e-06,-1.9952558e-06,9.3705561e-07,9.3705561e-07,1.3322676e-15,1.3322676e-15,1.0420691e-06,1.0420691e-06,-1.0501346e-07,-1.0501346e-07,0.15666422,0.15666422,1.5898394e-13,1.5898394e-13,2.5066276,2.5066276,2.5394131e-12,2.5394131e-12,1.2533138,1.2533138,1.2682078e-12,1.2682078e-12,0.15665092,0.15665092,1.3301705e-05,1.3301705e-05,0.031330184,0.031330184,2.9060088e-14,2.9060088e-14,-1.8984007e-14,-1.8984007e-14,1.641291e-14,1.641291e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.3301705e-05,-1.3301705e-05,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15665248,0.15665248,-0.15665248,-0.15665248,-1.5520918e-13,-1.5520918e-13,-1.5687451e-13,-1.5687451e-13,-0.15665248,-0.15665248,-1.0741127e-05,-1.0741127e-05,-1.895493e-06,-1.895493e-06,-1.0741127e-05,-1.0741127e-05,-1.895493e-06,-1.895493e-06,0,0,0.15666511,0.15666511,1.5942803e-13,1.5942803e-13,1.4849484e-06,1.4849484e-06,1.4849484e-06,1.4849484e-06,2.0304938e-15,2.0304938e-15,-1.0741127e-05,-1.0741127e-05,-1.895493e-06,-1.895493e-06,-1.0741127e-05,-1.0741127e-05,-1.895493e-06,-1.895493e-06,-6.6613381e-16,-6.6613381e-16,-2.3314684e-15,-2.3314684e-15,-1.263662e-05,-1.263662e-05,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15666322,0.15666322,1.8954932e-06,1.8954932e-06,0.15666322,0.15666322,1.8954932e-06,1.8954932e-06,0.15666511,0.15666511,1.6009416e-13,1.6009416e-13,0.15665248,0.15665248,0.15665248,0.15665248,-1.895493e-06,-1.895493e-06,8.9020283e-07,8.9020283e-07,1.3322676e-15,1.3322676e-15,9.8996562e-07,9.8996562e-07,-9.9762788e-08,-9.9762788e-08,0.15666511,0.15666511,1.6009416e-13,1.6009416e-13,2.5066418,2.5066418,2.5567326e-12,2.5567326e-12,1.2533209,1.2533209,1.2768675e-12,1.2768675e-12,0.15665248,0.15665248,1.263662e-05,1.263662e-05,0.031330495,0.031330495,2.9282132e-14,2.9282132e-14,-1.9585476e-14,-1.9585476e-14,1.6932896e-14,1.6932896e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.263662e-05,-1.263662e-05,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15665395,0.15665395,-0.15665395,-0.15665395,-1.563194e-13,-1.563194e-13,-1.5798474e-13,-1.5798474e-13,-0.15665395,-0.15665395,-1.0204071e-05,-1.0204071e-05,-1.8007184e-06,-1.8007184e-06,-1.0204071e-05,-1.0204071e-05,-1.8007184e-06,-1.8007184e-06,0,0,0.15666596,0.15666596,1.6053825e-13,1.6053825e-13,1.410701e-06,1.410701e-06,1.410701e-06,1.410701e-06,2.0313612e-15,2.0313612e-15,-1.0204071e-05,-1.0204071e-05,-1.8007184e-06,-1.8007184e-06,-1.0204071e-05,-1.0204071e-05,-1.8007183e-06,-1.8007183e-06,-6.6613381e-16,-6.6613381e-16,-2.3314684e-15,-2.3314684e-15,-1.2004789e-05,-1.2004789e-05,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15666416,0.15666416,1.8007185e-06,1.8007185e-06,0.15666416,0.15666416,1.8007185e-06,1.8007185e-06,0.15666596,0.15666596,1.6098234e-13,1.6098234e-13,0.15665395,0.15665395,0.15665395,0.15665395,-1.8007183e-06,-1.8007183e-06,8.4569269e-07,8.4569269e-07,1.3322676e-15,1.3322676e-15,9.4046734e-07,9.4046734e-07,-9.4774649e-08,-9.4774649e-08,0.15666596,0.15666596,1.6098234e-13,1.6098234e-13,2.5066554,2.5066554,2.5741631e-12,2.5741631e-12,1.2533277,1.2533277,1.2855272e-12,1.2855272e-12,0.15665395,0.15665395,1.2004789e-05,1.2004789e-05,0.031330791,0.031330791,2.9504177e-14,2.9504177e-14,-2.0187981e-14,-2.0187981e-14,1.7453777e-14,1.7453777e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.2004789e-05,-1.2004789e-05,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15665536,0.15665536,-0.15665536,-0.15665536,-1.5742962e-13,-1.5742962e-13,-1.5909496e-13,-1.5909496e-13,-0.15665536,-0.15665536,-9.6938671e-06,-9.6938671e-06,-1.7106824e-06,-1.7106824e-06,-9.6938671e-06,-9.6938671e-06,-1.7106824e-06,-1.7106824e-06,0,0,0.15666676,0.15666676,1.6164847e-13,1.6164847e-13,1.340166e-06,1.340166e-06,1.340166e-06,1.340166e-06,2.0313612e-15,2.0313612e-15,-9.6938671e-06,-9.6938671e-06,-1.7106824e-06,-1.7106824e-06,-9.6938671e-06,-9.6938671e-06,-1.7106824e-06,-1.7106824e-06,-6.6613381e-16,-6.6613381e-16,-2.3314684e-15,-2.3314684e-15,-1.140455e-05,-1.140455e-05,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15666505,0.15666505,1.7106826e-06,1.7106826e-06,0.15666505,0.15666505,1.7106826e-06,1.7106826e-06,0.15666676,0.15666676,1.6209256e-13,1.6209256e-13,0.15665536,0.15665536,0.15665536,0.15665536,-1.7106824e-06,-1.7106824e-06,8.0340806e-07,8.0340806e-07,1.3322676e-15,1.3322676e-15,8.9344397e-07,8.9344397e-07,-9.0035916e-08,-9.0035916e-08,0.15666676,0.15666676,1.6209256e-13,1.6209256e-13,2.5066682,2.5066682,2.5914826e-12,2.5914826e-12,1.2533341,1.2533341,1.294298e-12,1.294298e-12,0.15665536,0.15665536,1.140455e-05,1.140455e-05,0.031331072,0.031331072,2.9726221e-14,2.9726221e-14,-2.0791496e-14,-2.0791496e-14,1.7975533e-14,1.7975533e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.140455e-05,-1.140455e-05,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15665669,0.15665669,-0.15665669,-0.15665669,-1.5853985e-13,-1.5853985e-13,-1.6009416e-13,-1.6009416e-13,-0.15665669,-0.15665669,-9.2091738e-06,-9.2091738e-06,-1.6251483e-06,-1.6251483e-06,-9.2091738e-06,-9.2091738e-06,-1.6251483e-06,-1.6251483e-06,0,0,0.15666753,0.15666753,1.627587e-13,1.627587e-13,1.2731577e-06,1.2731577e-06,1.2731577e-06,1.2731577e-06,2.0313612e-15,2.0313612e-15,-9.2091738e-06,-9.2091738e-06,-1.6251483e-06,-1.6251483e-06,-9.2091738e-06,-9.2091738e-06,-1.6251483e-06,-1.6251483e-06,-6.6613381e-16,-6.6613381e-16,-2.3314684e-15,-2.3314684e-15,-1.0834322e-05,-1.0834322e-05,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.1566659,0.1566659,1.6251485e-06,1.6251485e-06,0.1566659,0.1566659,1.6251485e-06,1.6251485e-06,0.15666753,0.15666753,1.6320278e-13,1.6320278e-13,0.15665669,0.15665669,0.15665669,0.15665669,-1.6251483e-06,-1.6251483e-06,7.6323765e-07,7.6323765e-07,1.3322676e-15,1.3322676e-15,8.4877178e-07,8.4877178e-07,-8.553412e-08,-8.553412e-08,0.15666753,0.15666753,1.6320278e-13,1.6320278e-13,2.5066804,2.5066804,2.6089131e-12,2.6089131e-12,1.2533402,1.2533402,1.3029577e-12,1.3029577e-12,0.15665669,0.15665669,1.0834322e-05,1.0834322e-05,0.031331338,0.031331338,2.9948266e-14,2.9948266e-14,-2.1396001e-14,-2.1396001e-14,1.8498143e-14,1.8498143e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.0834322e-05,-1.0834322e-05,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15665796,0.15665796,-0.15665796,-0.15665796,-1.5942803e-13,-1.5942803e-13,-1.6120438e-13,-1.6120438e-13,-0.15665796,-0.15665796,-8.7487151e-06,-8.7487151e-06,-1.5438909e-06,-1.5438909e-06,-8.7487151e-06,-8.7487151e-06,-1.5438909e-06,-1.5438909e-06,0,0,0.15666825,0.15666825,1.6386892e-13,1.6386892e-13,1.2094998e-06,1.2094998e-06,1.2094998e-06,1.2094998e-06,2.0313612e-15,2.0313612e-15,-8.7487151e-06,-8.7487151e-06,-1.5438909e-06,-1.5438909e-06,-8.7487151e-06,-8.7487151e-06,-1.5438909e-06,-1.5438909e-06,-6.9388939e-16,-6.9388939e-16,-2.3314684e-15,-2.3314684e-15,-1.0292606e-05,-1.0292606e-05,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15666671,0.15666671,1.5438911e-06,1.5438911e-06,0.15666671,0.15666671,1.5438911e-06,1.5438911e-06,0.15666825,0.15666825,1.6431301e-13,1.6431301e-13,0.15665796,0.15665796,0.15665796,0.15665796,-1.5438909e-06,-1.5438909e-06,7.2507577e-07,7.2507577e-07,1.3322676e-15,1.3322676e-15,8.0633319e-07,8.0633319e-07,-8.1257414e-08,-8.1257414e-08,0.15666825,0.15666825,1.6431301e-13,1.6431301e-13,2.506692,2.506692,2.6262326e-12,2.6262326e-12,1.253346,1.253346,1.3116175e-12,1.3116175e-12,0.15665796,0.15665796,1.0292606e-05,1.0292606e-05,0.031331592,0.031331592,3.0142555e-14,3.0142555e-14,-2.2001471e-14,-2.2001471e-14,1.9021588e-14,1.9021588e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-1.0292606e-05,-1.0292606e-05,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15665916,0.15665916,-0.15665916,-0.15665916,-1.6053825e-13,-1.6053825e-13,-1.6231461e-13,-1.6231461e-13,-0.15665916,-0.15665916,-8.3112793e-06,-8.3112793e-06,-1.4666964e-06,-1.4666964e-06,-8.3112793e-06,-8.3112793e-06,-1.4666964e-06,-1.4666964e-06,0,0,0.15666894,0.15666894,1.6497914e-13,1.6497914e-13,1.1490248e-06,1.1490248e-06,1.1490248e-06,1.1490248e-06,2.0313612e-15,2.0313612e-15,-8.3112793e-06,-8.3112793e-06,-1.4666964e-06,-1.4666964e-06,-8.3112793e-06,-8.3112793e-06,-1.4666963e-06,-1.4666963e-06,-6.9388939e-16,-6.9388939e-16,-2.3314684e-15,-2.3314684e-15,-9.7779757e-06,-9.7779757e-06,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15666747,0.15666747,1.4666965e-06,1.4666965e-06,0.15666747,0.15666747,1.4666965e-06,1.4666965e-06,0.15666894,0.15666894,1.6542323e-13,1.6542323e-13,0.15665916,0.15665916,0.15665916,0.15665916,-1.4666963e-06,-1.4666963e-06,6.8882198e-07,6.8882198e-07,1.3322676e-15,1.3322676e-15,7.6601653e-07,7.6601653e-07,-7.7194544e-08,-7.7194544e-08,0.15666894,0.15666894,1.6542323e-13,1.6542323e-13,2.506703,2.506703,2.6436631e-12,2.6436631e-12,1.2533515,1.2533515,1.3202772e-12,1.3202772e-12,0.15665916,0.15665916,9.7779758e-06,9.7779758e-06,0.031331832,0.031331832,3.03646e-14,3.03646e-14,-2.2607884e-14,-2.2607884e-14,1.9545848e-14,1.9545848e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-9.7779757e-06,-9.7779757e-06,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15666031,0.15666031,-0.15666031,-0.15666031,-1.6175949e-13,-1.6175949e-13,-1.6342483e-13,-1.6342483e-13,-0.15666031,-0.15666031,-7.8957153e-06,-7.8957153e-06,-1.3933615e-06,-1.3933615e-06,-7.8957153e-06,-7.8957153e-06,-1.3933615e-06,-1.3933615e-06,0,0,0.15666959,0.15666959,1.6586732e-13,1.6586732e-13,1.0915736e-06,1.0915736e-06,1.0915736e-06,1.0915736e-06,2.0313612e-15,2.0313612e-15,-7.8957153e-06,-7.8957153e-06,-1.3933615e-06,-1.3933615e-06,-7.8957153e-06,-7.8957153e-06,-1.3933615e-06,-1.3933615e-06,-6.9388939e-16,-6.9388939e-16,-2.3314684e-15,-2.3314684e-15,-9.2890769e-06,-9.2890769e-06,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.1566682,0.1566682,1.3933617e-06,1.3933617e-06,0.1566682,0.1566682,1.3933617e-06,1.3933617e-06,0.15666959,0.15666959,1.6653345e-13,1.6653345e-13,0.15666031,0.15666031,0.15666031,0.15666031,-1.3933615e-06,-1.3933615e-06,6.5438088e-07,6.5438088e-07,1.3322676e-15,1.3322676e-15,7.277157e-07,7.277157e-07,-7.3334816e-08,-7.3334816e-08,0.15666959,0.15666959,1.6653345e-13,1.6653345e-13,2.5067135,2.5067135,2.6610936e-12,2.6610936e-12,1.2533568,1.2533568,1.329048e-12,1.329048e-12,0.15666031,0.15666031,9.289077e-06,9.289077e-06,0.031332061,0.031332061,3.0586644e-14,3.0586644e-14,-2.3215221e-14,-2.3215221e-14,2.0070906e-14,2.0070906e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-9.2890769e-06,-9.2890769e-06,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15666139,0.15666139,-0.15666139,-0.15666139,-1.627587e-13,-1.627587e-13,-1.6453505e-13,-1.6453505e-13,-0.15666139,-0.15666139,-7.5009296e-06,-7.5009296e-06,-1.3236935e-06,-1.3236935e-06,-7.5009296e-06,-7.5009296e-06,-1.3236935e-06,-1.3236935e-06,0,0,0.15667022,0.15667022,1.6697754e-13,1.6697754e-13,1.0369949e-06,1.0369949e-06,1.0369949e-06,1.0369949e-06,2.0313612e-15,2.0313612e-15,-7.5009296e-06,-7.5009296e-06,-1.3236935e-06,-1.3236935e-06,-7.5009296e-06,-7.5009296e-06,-1.3236935e-06,-1.3236935e-06,-6.9388939e-16,-6.9388939e-16,-2.3314684e-15,-2.3314684e-15,-8.824623e-06,-8.824623e-06,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15666889,0.15666889,1.3236936e-06,1.3236936e-06,0.15666889,0.15666889,1.3236936e-06,1.3236936e-06,0.15667022,0.15667022,1.6764368e-13,1.6764368e-13,0.15666139,0.15666139,0.15666139,0.15666139,-1.3236935e-06,-1.3236935e-06,6.2166184e-07,6.2166184e-07,1.3322676e-15,1.3322676e-15,6.9132992e-07,6.9132992e-07,-6.9668076e-08,-6.9668076e-08,0.15667022,0.15667022,1.6764368e-13,1.6764368e-13,2.5067235,2.5067235,2.678413e-12,2.678413e-12,1.2533617,1.2533617,1.3377077e-12,1.3377077e-12,0.15666139,0.15666139,8.8246232e-06,8.8246232e-06,0.031332278,0.031332278,3.0808689e-14,3.0808689e-14,-2.3823458e-14,-2.3823458e-14,2.0596743e-14,2.0596743e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-8.824623e-06,-8.824623e-06,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15666242,0.15666242,-0.15666242,-0.15666242,-1.6364687e-13,-1.6364687e-13,-1.6553425e-13,-1.6553425e-13,-0.15666242,-0.15666242,-7.1258831e-06,-7.1258831e-06,-1.2575088e-06,-1.2575088e-06,-7.1258831e-06,-7.1258831e-06,-1.2575088e-06,-1.2575088e-06,0,0,0.15667081,0.15667081,1.6808777e-13,1.6808777e-13,9.8514513e-07,9.8514513e-07,9.8514513e-07,9.8514513e-07,2.0313612e-15,2.0313612e-15,-7.1258831e-06,-7.1258831e-06,-1.2575088e-06,-1.2575088e-06,-7.1258831e-06,-7.1258831e-06,-1.2575088e-06,-1.2575088e-06,-6.9388939e-16,-6.9388939e-16,-2.3314684e-15,-2.3314684e-15,-8.3833919e-06,-8.3833919e-06,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15666955,0.15666955,1.257509e-06,1.257509e-06,0.15666955,0.15666955,1.257509e-06,1.257509e-06,0.15667081,0.15667081,1.687539e-13,1.687539e-13,0.15666242,0.15666242,0.15666242,0.15666242,-1.2575088e-06,-1.2575088e-06,5.9057875e-07,5.9057875e-07,1.3322676e-15,1.3322676e-15,6.5676342e-07,6.5676342e-07,-6.6184672e-08,-6.6184672e-08,0.15667081,0.15667081,1.687539e-13,1.687539e-13,2.5067329,2.5067329,2.6958435e-12,2.6958435e-12,1.2533665,1.2533665,1.3463675e-12,1.3463675e-12,0.15666242,0.15666242,8.383392e-06,8.383392e-06,0.031332485,0.031332485,3.1030734e-14,3.1030734e-14,-2.4432576e-14,-2.4432576e-14,2.1123342e-14,2.1123342e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-8.3833919e-06,-8.3833919e-06,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.1566634,0.1566634,-0.1566634,-0.1566634,-1.6497914e-13,-1.6497914e-13,-1.6664448e-13,-1.6664448e-13,-0.1566634,-0.1566634,-6.7695889e-06,-6.7695889e-06,-1.1946333e-06,-1.1946333e-06,-6.7695889e-06,-6.7695889e-06,-1.1946333e-06,-1.1946333e-06,0,0,0.15667137,0.15667137,1.6919799e-13,1.6919799e-13,9.3588787e-07,9.3588787e-07,9.3588787e-07,9.3588787e-07,2.0313612e-15,2.0313612e-15,-6.7695889e-06,-6.7695889e-06,-1.1946333e-06,-1.1946333e-06,-6.7695889e-06,-6.7695889e-06,-1.1946333e-06,-1.1946333e-06,-6.9388939e-16,-6.9388939e-16,-2.3314684e-15,-2.3314684e-15,-7.9642223e-06,-7.9642223e-06,-2.9976022e-15,-2.9976022e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15667017,0.15667017,1.1946335e-06,1.1946335e-06,0.15667017,0.15667017,1.1946335e-06,1.1946335e-06,0.15667137,0.15667137,1.6986412e-13,1.6986412e-13,0.1566634,0.1566634,0.1566634,0.1566634,-1.1946333e-06,-1.1946333e-06,5.6104981e-07,5.6104981e-07,1.3322676e-15,1.3322676e-15,6.2392525e-07,6.2392525e-07,-6.2875438e-08,-6.2875438e-08,0.15667137,0.15667137,1.6986412e-13,1.6986412e-13,2.5067419,2.5067419,2.713163e-12,2.713163e-12,1.2533709,1.2533709,1.3551382e-12,1.3551382e-12,0.1566634,0.1566634,7.9642225e-06,7.9642225e-06,0.031332681,0.031332681,3.1225023e-14,3.1225023e-14,-2.5042554e-14,-2.5042554e-14,2.1650684e-14,2.1650684e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-7.9642223e-06,-7.9642223e-06,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15666433,0.15666433,-0.15666433,-0.15666433,-1.6586732e-13,-1.6586732e-13,-1.677547e-13,-1.677547e-13,-0.15666433,-0.15666433,-6.4311095e-06,-6.4311095e-06,-1.1349017e-06,-1.1349017e-06,-6.4311095e-06,-6.4311095e-06,-1.1349017e-06,-1.1349017e-06,0,0,0.1566719,0.1566719,1.7030821e-13,1.7030821e-13,8.8909348e-07,8.8909348e-07,8.8909348e-07,8.8909348e-07,2.0313612e-15,2.0313612e-15,-6.4311095e-06,-6.4311095e-06,-1.1349017e-06,-1.1349017e-06,-6.4311095e-06,-6.4311095e-06,-1.1349017e-06,-1.1349017e-06,-6.9388939e-16,-6.9388939e-16,-2.3314684e-15,-2.3314684e-15,-7.5660112e-06,-7.5660112e-06,-3.1086245e-15,-3.1086245e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15667077,0.15667077,1.1349018e-06,1.1349018e-06,0.15667077,0.15667077,1.1349018e-06,1.1349018e-06,0.1566719,0.1566719,1.707523e-13,1.707523e-13,0.15666433,0.15666433,0.15666433,0.15666433,-1.1349017e-06,-1.1349017e-06,5.3299732e-07,5.3299732e-07,1.3322676e-15,1.3322676e-15,5.9272899e-07,5.9272899e-07,-5.9731666e-08,-5.9731666e-08,0.1566719,0.1566719,1.707523e-13,1.707523e-13,2.5067504,2.5067504,2.7305935e-12,2.7305935e-12,1.2533752,1.2533752,1.363798e-12,1.363798e-12,0.15666433,0.15666433,7.5660113e-06,7.5660113e-06,0.031332867,0.031332867,3.1447067e-14,3.1447067e-14,-2.5653373e-14,-2.5653373e-14,2.2178754e-14,2.2178754e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-7.5660112e-06,-7.5660112e-06,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
0.15666522,0.15666522,-0.15666522,-0.15666522,-1.6697754e-13,-1.6697754e-13,-1.6886492e-13,-1.6886492e-13,-0.15666522,-0.15666522,-6.109554e-06,-6.109554e-06,-1.0781566e-06,-1.0781566e-06,-6.109554e-06,-6.109554e-06,-1.0781566e-06,-1.0781566e-06,0,0,0.15667241,0.15667241,1.7141844e-13,1.7141844e-13,8.4463881e-07,8.4463881e-07,8.4463881e-07,8.4463881e-07,2.0313612e-15,2.0313612e-15,-6.109554e-06,-6.109554e-06,-1.0781566e-06,-1.0781566e-06,-6.109554e-06,-6.109554e-06,-1.0781566e-06,-1.0781566e-06,-6.9388939e-16,-6.9388939e-16,-2.3314684e-15,-2.3314684e-15,-7.1877106e-06,-7.1877106e-06,-3.1086245e-15,-3.1086245e-15,1.9984014e-15,1.9984014e-15,3.5527137e-15,3.5527137e-15,0.15667133,0.15667133,1.0781568e-06,1.0781568e-06,0.15667133,0.15667133,1.0781568e-06,1.0781568e-06,0.15667241,0.15667241,1.7186252e-13,1.7186252e-13,0.15666522,0.15666522,0.15666522,0.15666522,-1.0781566e-06,-1.0781566e-06,5.0634745e-07,5.0634745e-07,1.3322676e-15,1.3322676e-15,5.6309254e-07,5.6309254e-07,-5.6745083e-08,-5.6745083e-08,0.15667241,0.15667241,1.7186252e-13,1.7186252e-13,2.5067585,2.5067585,2.748024e-12,2.748024e-12,1.2533793,1.2533793,1.3724577e-12,1.3724577e-12,0.15666522,0.15666522,7.1877108e-06,7.1877108e-06,0.031333044,0.031333044,3.1669112e-14,3.1669112e-14,-2.6265014e-14,-2.6265014e-14,2.2707533e-14,2.2707533e-14,-3.3306691e-16,-3.3306691e-16,-2.220446e-16,-2.220446e-16,-7.1877106e-06,-7.1877106e-06,-6.8833828e-15,-6.8833828e-15,0,0,-1.9984014e-15,-1.9984014e-15,0,0,0,0
