e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-0.00082266313,-0.00082266313,0.00082266313,0.00082266313,-2.8774726e-15,-2.8774726e-15,-1.7169611e-15,-1.7169611e-15,0.00082266313,0.00082266313,-0.0001278001,-0.0001278001,-0.00014482596,-0.00014482596,-0.00012678818,-0.00012678818,-0.00014482596,-0.00014482596,0.00014284327,0.00014284327,1.8187102e-15,1.8187102e-15,8.8855982e-06,8.8855982e-06,8.8855982e-06,8.8855982e-06,1.1601425e-17,1.1601425e-17,-0.00082068044,-0.00082068044,-0.00014482596,-0.00014482596,-0.00082068044,-0.00082068044,-0.00014482596,-0.00014482596,1.5813689e-16,1.5813689e-16,-8.6295693e-17,-8.6295693e-17,-0.0009655064,-0.0009655064,7.2551494e-17,7.2551494e-17,-0.00095410185,-0.00095410185,2.2411212e-16,2.2411212e-16,-1.9826876e-06,-1.9826876e-06,0.00014482596,0.00014482596,-1.9826876e-06,-1.9826876e-06,0.00014482596,0.00014482596,0.00014284327,0.00014284327,1.8183638e-15,1.8183638e-15,-0.00082266313,-0.00082266313,-0.00082266313,-0.00082266313,-0.00014482596,-0.00014482596,-1.542116e-06,-1.542116e-06,6.2152988e-18,6.2152988e-18,2.9618661e-08,2.9618661e-08,-1.5717346e-06,-1.5717346e-06,-9.8262087e-06,-9.8262087e-06,1.8234311e-15,1.8234311e-15,0.035083695,0.035083695,1.155722e-13,1.155722e-13,0.044901871,0.044901871,5.814979e-14,5.814979e-14,-0.00082266313,-0.00082266313,0.0009655064,0.0009655064,-0.00016453263,-0.00016453263,3.7878178e-16,3.7878178e-16,5.2559656e-14,5.2559656e-14,-5.2602931e-14,-5.2602931e-14,6.7235783e-19,6.7235783e-19,-6.0465947e-19,-6.0465947e-19,-1.140455e-05,-1.140455e-05,2.8389515e-18,2.8389515e-18,2.0796343e-18,2.0796343e-18,5.2861765e-19,5.2861765e-19,1.39139e-06,1.39139e-06,2.7347793e-33,2.7347793e-33
-0.00081382196,-0.00081382196,0.00081382196,0.00081382196,-2.8888567e-15,-2.8888567e-15,-1.7191684e-15,-1.7191684e-15,0.00081382196,0.00081382196,-0.0001261039,-0.0001261039,-0.00014327092,-0.00014327092,-0.00012510117,-0.00012510117,-0.00014327092,-0.00014327092,0.00014131754,0.00014131754,1.8214495e-15,1.8214495e-15,8.7911402e-06,8.7911402e-06,8.7911402e-06,8.7911402e-06,1.1474115e-17,1.1474115e-17,-0.00081186857,-0.00081186857,-0.00014327092,-0.00014327092,-0.00081186857,-0.00081186857,-0.00014327092,-0.00014327092,1.5947237e-16,1.5947237e-16,-8.6749908e-17,-8.6749908e-17,-0.0009551395,-0.0009551395,7.3425145e-17,7.3425145e-17,-0.00094430517,-0.00094430517,2.2333825e-16,2.2333825e-16,-1.9533838e-06,-1.9533838e-06,0.00014327092,0.00014327092,-1.9533838e-06,-1.9533838e-06,0.00014327092,0.00014327092,0.00014131754,0.00014131754,1.8211067e-15,1.8211067e-15,-0.00081382196,-0.00081382196,-0.00081382196,-0.00081382196,-0.00014327092,-0.00014327092,-1.5257315e-06,-1.5257315e-06,6.1467479e-18,6.1467479e-18,2.9303801e-08,2.9303801e-08,-1.5550353e-06,-1.5550353e-06,-9.7298735e-06,-9.7298735e-06,1.8261136e-15,1.8261136e-15,0.034704825,0.034704825,1.1574438e-13,1.1574438e-13,0.044423253,0.044423253,5.8237636e-14,5.8237636e-14,-0.00081382196,-0.00081382196,0.0009551395,0.0009551395,-0.00016276439,-0.00016276439,3.7949777e-16,3.7949777e-16,5.2653059e-14,5.2653059e-14,-5.2695944e-14,-5.2695944e-14,6.6560474e-19,6.6560474e-19,-5.9759006e-19,-5.9759006e-19,-1.0834322e-05,-1.0834322e-05,2.8317983e-18,2.8317983e-18,2.0560596e-18,2.0560596e-18,5.2203115e-19,5.2203115e-19,1.3787436e-06,1.3787436e-06,2.6744959e-33,2.6744959e-33
-0.00080507477,-0.00080507477,0.00080507477,0.00080507477,-2.9004577e-15,-2.9004577e-15,-1.7213495e-15,-1.7213495e-15,0.00080507477,0.00080507477,-0.00012444202,-0.00012444202,-0.00014173242,-0.00014173242,-0.00012344842,-0.00012344842,-0.00014173242,-0.00014173242,0.00013980803,0.00013980803,1.8241576e-15,1.8241576e-15,8.6976388e-06,8.6976388e-06,8.6976388e-06,8.6976388e-06,1.1348355e-17,1.1348355e-17,-0.00080315038,-0.00080315038,-0.00014173242,-0.00014173242,-0.00080315038,-0.00080315038,-0.00014173242,-0.00014173242,1.6079352e-16,1.6079352e-16,-8.7199864e-17,-8.7199864e-17,-0.0009448828,-0.0009448828,7.428881e-17,7.428881e-17,-0.00093459019,-0.00093459019,2.2257389e-16,2.2257389e-16,-1.9243917e-06,-1.9243917e-06,0.00014173242,0.00014173242,-1.9243917e-06,-1.9243917e-06,0.00014173242,0.00014173242,0.00013980803,0.00013980803,1.8238184e-15,1.8238184e-15,-0.00080507477,-0.00080507477,-0.00080507477,-0.00080507477,-0.00014173242,-0.00014173242,-1.5095124e-06,-1.5095124e-06,6.0790403e-18,6.0790403e-18,2.8992129e-08,2.8992129e-08,-1.5385045e-06,-1.5385045e-06,-9.6337008e-06,-9.6337008e-06,1.8287659e-15,1.8287659e-15,0.03433052,0.03433052,1.1591461e-13,1.1591461e-13,0.043949761,0.043949761,5.832449e-14,5.832449e-14,-0.00080507477,-0.00080507477,0.0009448828,0.0009448828,-0.00016101495,-0.00016101495,3.8020566e-16,3.8020566e-16,5.2745487e-14,5.2745487e-14,-5.2787986e-14,-5.2787986e-14,6.589139e-19,6.589139e-19,-5.9063896e-19,-5.9063896e-19,-1.0292606e-05,-1.0292606e-05,2.8236353e-18,2.8236353e-18,2.0328331e-18,2.0328331e-18,5.1558025e-19,5.1558025e-19,1.3661969e-06,1.3661969e-06,2.615625e-33,2.615625e-33
-0.00079642062,-0.00079642062,0.00079642062,0.00079642062,-2.9115165e-15,-2.9115165e-15,-1.7235048e-15,-1.7235048e-15,0.00079642062,0.00079642062,-0.0001228133,-0.0001228133,-0.00014021028,-0.00014021028,-0.00012182876,-0.00012182876,-0.00014021028,-0.00014021028,0.00013831457,0.00013831457,1.8268349e-15,1.8268349e-15,8.6050866e-06,8.6050866e-06,8.6050866e-06,8.6050866e-06,1.122412e-17,1.122412e-17,-0.00079452491,-0.00079452491,-0.00014021028,-0.00014021028,-0.00079452491,-0.00079452491,-0.00014021028,-0.00014021028,1.6210051e-16,1.6210051e-16,-8.7645586e-17,-8.7645586e-17,-0.00093473519,-0.00093473519,7.5142623e-17,7.5142623e-17,-0.00092495722,-0.00092495722,2.2181888e-16,2.2181888e-16,-1.8957081e-06,-1.8957081e-06,0.00014021028,0.00014021028,-1.8957081e-06,-1.8957081e-06,0.00014021028,0.00014021028,0.00013831457,0.00013831457,1.8264993e-15,1.8264993e-15,-0.00079642062,-0.00079642062,-0.00079642062,-0.00079642062,-0.00014021028,-0.00014021028,-1.4934576e-06,-1.4934576e-06,6.0121622e-18,6.0121622e-18,2.8683622e-08,2.8683622e-08,-1.5221412e-06,-1.5221412e-06,-9.5377327e-06,-9.5377327e-06,1.8313882e-15,1.8313882e-15,0.033960708,0.033960708,1.1608291e-13,1.1608291e-13,0.043481343,0.043481343,5.8410364e-14,5.8410364e-14,-0.00079642062,-0.00079642062,0.00093473519,0.00093473519,-0.00015928412,-0.00015928412,3.8090556e-16,3.8090556e-16,5.2836951e-14,5.2836951e-14,-5.2879065e-14,-5.2879065e-14,6.522849e-19,6.522849e-19,-5.8380279e-19,-5.8380279e-19,-9.7779757e-06,-9.7779757e-06,2.8145201e-18,2.8145201e-18,2.0099462e-18,2.0099462e-18,5.0926024e-19,5.0926024e-19,1.3537494e-06,1.3537494e-06,2.5581293e-33,2.5581293e-33
-0.00078785856,-0.00078785856,0.00078785856,0.00078785856,-2.9226838e-15,-2.9226838e-15,-1.7256346e-15,-1.7256346e-15,0.00078785856,0.00078785856,-0.00012121662,-0.00012121662,-0.00013870433,-0.00013870433,-0.00012024106,-0.00012024106,-0.00013870433,-0.00013870433,0.000136837,0.000136837,1.8294819e-15,1.8294819e-15,8.5134764e-06,8.5134764e-06,8.5134764e-06,8.5134764e-06,1.1101386e-17,1.1101386e-17,-0.00078599123,-0.00078599123,-0.00013870433,-0.00013870433,-0.00078599123,-0.00078599123,-0.00013870433,-0.00013870433,1.6339349e-16,1.6339349e-16,-8.8087096e-17,-8.8087096e-17,-0.00092469556,-0.00092469556,7.5986717e-17,7.5986717e-17,-0.00091540649,-0.00091540649,2.2107307e-16,2.2107307e-16,-1.8673298e-06,-1.8673298e-06,0.00013870433,0.00013870433,-1.8673298e-06,-1.8673298e-06,0.00013870433,0.00013870433,0.000136837,0.000136837,1.8291497e-15,1.8291497e-15,-0.00078785856,-0.00078785856,-0.00078785856,-0.00078785856,-0.00013870433,-0.00013870433,-1.4775658e-06,-1.4775658e-06,5.9461002e-18,5.9461002e-18,2.8378255e-08,2.8378255e-08,-1.505944e-06,-1.505944e-06,-9.4420085e-06,-9.4420085e-06,1.833981e-15,1.833981e-15,0.033595317,0.033595317,1.1624933e-13,1.1624933e-13,0.043017945,0.043017945,5.8495271e-14,5.8495271e-14,-0.00078785856,-0.00078785856,0.00092469556,0.00092469556,-0.00015757171,-0.00015757171,3.8159756e-16,3.8159756e-16,5.2927461e-14,5.2927461e-14,-5.2969193e-14,-5.2969193e-14,6.4571733e-19,6.4571733e-19,-5.770783e-19,-5.770783e-19,-9.2890769e-06,-9.2890769e-06,2.8045075e-18,2.8045075e-18,1.987391e-18,1.987391e-18,5.0306664e-19,5.0306664e-19,1.3414006e-06,1.3414006e-06,2.5019727e-33,2.5019727e-33
-0.00077938765,-0.00077938765,0.00077938765,0.00077938765,-2.9339595e-15,-2.9339595e-15,-1.7277393e-15,-1.7277393e-15,0.00077938765,0.00077938765,-0.00011965091,-0.00011965091,-0.00013721442,-0.00013721442,-0.00011868425,-0.00011868425,-0.00013721442,-0.00013721442,0.00013537517,0.00013537517,1.8320988e-15,1.8320988e-15,8.4228006e-06,8.4228006e-06,8.4228006e-06,8.4228006e-06,1.0980129e-17,1.0980129e-17,-0.0007775484,-0.0007775484,-0.00013721442,-0.00013721442,-0.0007775484,-0.0007775484,-0.00013721442,-0.00013721442,1.6467261e-16,1.6467261e-16,-8.8524419e-17,-8.8524419e-17,-0.00091476282,-0.00091476282,7.6821223e-17,7.6821223e-17,-0.0009059382,-0.0009059382,2.2033631e-16,2.2033631e-16,-1.8392538e-06,-1.8392538e-06,0.00013721442,0.00013721442,-1.8392538e-06,-1.8392538e-06,0.00013721442,0.00013721442,0.00013537517,0.00013537517,1.8317702e-15,1.8317702e-15,-0.00077938765,-0.00077938765,-0.00077938765,-0.00077938765,-0.00013721442,-0.00013721442,-1.4618357e-06,-1.4618357e-06,5.8808412e-18,5.8808412e-18,2.8076002e-08,2.8076002e-08,-1.4899117e-06,-1.4899117e-06,-9.346565e-06,-9.346565e-06,1.8365446e-15,1.8365446e-15,0.033234278,0.033234278,1.1641387e-13,1.1641387e-13,0.042559513,0.042559513,5.8579223e-14,5.8579223e-14,-0.00077938765,-0.00077938765,0.00091476282,0.00091476282,-0.00015587753,-0.00015587753,3.8228178e-16,3.8228178e-16,5.3017028e-14,5.3017028e-14,-5.3058381e-14,-5.3058381e-14,6.3921076e-19,6.3921076e-19,-5.7046239e-19,-5.7046239e-19,-8.824623e-06,-8.824623e-06,2.7936502e-18,2.7936502e-18,1.9651595e-18,1.9651595e-18,4.9699519e-19,4.9699519e-19,1.3291502e-06,1.3291502e-06,2.4471204e-33,2.4471204e-33
-0.00077100696,-0.00077100696,0.00077100696,0.00077100696,-2.9450184e-15,-2.9450184e-15,-1.7298194e-15,-1.7298194e-15,0.00077100696,0.00077100696,-0.00011811514,-0.00011811514,-0.00013574038,-0.00013574038,-0.00011715732,-0.00011715732,-0.00013574038,-0.00013574038,0.0001339289,0.0001339289,1.8346862e-15,1.8346862e-15,8.3330519e-06,8.3330519e-06,8.3330519e-06,8.3330519e-06,1.0860327e-17,1.0860327e-17,-0.00076919549,-0.00076919549,-0.00013574038,-0.00013574038,-0.00076919549,-0.00076919549,-0.00013574038,-0.00013574038,1.6593803e-16,1.6593803e-16,-8.895758e-17,-8.895758e-17,-0.00090493587,-0.00090493587,7.764627e-17,7.764627e-17,-0.00089655248,-0.00089655248,2.1960846e-16,2.1960846e-16,-1.811477e-06,-1.811477e-06,0.00013574038,0.00013574038,-1.811477e-06,-1.811477e-06,0.00013574038,0.00013574038,0.0001339289,0.0001339289,1.834361e-15,1.834361e-15,-0.00077100696,-0.00077100696,-0.00077100696,-0.00077100696,-0.00013574038,-0.00013574038,-1.4462661e-06,-1.4462661e-06,5.8163725e-18,5.8163725e-18,2.777684e-08,2.777684e-08,-1.4740429e-06,-1.4740429e-06,-9.2514368e-06,-9.2514368e-06,1.8390795e-15,1.8390795e-15,0.032877523,0.032877523,1.1657656e-13,1.1657656e-13,0.042105997,0.042105997,5.8662232e-14,5.8662232e-14,-0.00077100696,-0.00077100696,0.00090493587,0.00090493587,-0.00015420139,-0.00015420139,3.829583e-16,3.829583e-16,5.3105661e-14,5.3105661e-14,-5.3146637e-14,-5.3146637e-14,6.3276477e-19,6.3276477e-19,-5.6395209e-19,-5.6395209e-19,-8.3833919e-06,-8.3833919e-06,2.7819982e-18,2.7819982e-18,1.9432442e-18,1.9432442e-18,4.9104179e-19,4.9104179e-19,1.3169976e-06,1.3169976e-06,2.3935384e-33,2.3935384e-33
-0.00076271558,-0.00076271558,0.00076271558,0.00076271558,-2.9558604e-15,-2.9558604e-15,-1.7318751e-15,-1.7318751e-15,0.00076271558,0.00076271558,-0.00011660834,-0.00011660834,-0.00013428204,-0.00013428204,-0.00011565929,-0.00011565929,-0.00013428204,-0.00013428204,0.00013249805,0.00013249805,1.8372444e-15,1.8372444e-15,8.2442227e-06,8.2442227e-06,8.2442227e-06,8.2442227e-06,1.0741957e-17,1.0741957e-17,-0.00076093158,-0.00076093158,-0.00013428204,-0.00013428204,-0.00076093158,-0.00076093158,-0.00013428204,-0.00013428204,1.6718991e-16,1.6718991e-16,-8.9386603e-17,-8.9386603e-17,-0.00089521363,-0.00089521363,7.8461982e-17,7.8461982e-17,-0.0008872494,-0.0008872494,2.1888938e-16,2.1888938e-16,-1.7839963e-06,-1.7839963e-06,0.00013428204,0.00013428204,-1.7839963e-06,-1.7839963e-06,0.00013428204,0.00013428204,0.00013249805,0.00013249805,1.8369226e-15,1.8369226e-15,-0.00076271558,-0.00076271558,-0.00076271558,-0.00076271558,-0.00013428204,-0.00013428204,-1.4308556e-06,-1.4308556e-06,5.7526816e-18,5.7526816e-18,2.7480742e-08,2.7480742e-08,-1.4583363e-06,-1.4583363e-06,-9.156656e-06,-9.156656e-06,1.841586e-15,1.841586e-15,0.032524985,0.032524985,1.1673743e-13,1.1673743e-13,0.041657343,0.041657343,5.8744312e-14,5.8744312e-14,-0.00076271558,-0.00076271558,0.00089521363,0.00089521363,-0.00015254312,-0.00015254312,3.8362723e-16,3.8362723e-16,5.319337e-14,5.319337e-14,-5.3233973e-14,-5.3233973e-14,6.2637895e-19,6.2637895e-19,-5.5754453e-19,-5.5754453e-19,-7.9642223e-06,-7.9642223e-06,2.7695995e-18,2.7695995e-18,1.9216379e-18,1.9216379e-18,4.8520253e-19,4.8520253e-19,1.3049424e-06,1.3049424e-06,2.341194e-33,2.341194e-33
-0.00075451258,-0.00075451258,0.00075451258,0.00075451258,-2.966594e-15,-2.966594e-15,-1.7339068e-15,-1.7339068e-15,0.00075451258,0.00075451258,-0.00011512957,-0.00011512957,-0.00013283925,-0.00013283925,-0.00011418922,-0.00011418922,-0.00013283925,-0.00013283925,0.00013108244,0.00013108244,1.8397738e-15,1.8397738e-15,8.1563054e-06,8.1563054e-06,8.1563054e-06,8.1563054e-06,1.0624997e-17,1.0624997e-17,-0.00075275577,-0.00075275577,-0.00013283925,-0.00013283925,-0.00075275577,-0.00075275577,-0.00013283925,-0.00013283925,1.6842838e-16,1.6842838e-16,-8.9811515e-17,-8.9811515e-17,-0.00088559502,-0.00088559502,7.9268482e-17,7.9268482e-17,-0.00087802901,-0.00087802901,2.1817894e-16,2.1817894e-16,-1.7568086e-06,-1.7568086e-06,0.00013283925,0.00013283925,-1.7568086e-06,-1.7568086e-06,0.00013283925,0.00013283925,0.00013108244,0.00013108244,1.8394554e-15,1.8394554e-15,-0.00075451258,-0.00075451258,-0.00075451258,-0.00075451258,-0.00013283925,-0.00013283925,-1.415603e-06,-1.415603e-06,5.6897564e-18,5.6897564e-18,2.7187685e-08,2.7187685e-08,-1.4427907e-06,-1.4427907e-06,-9.0622527e-06,-9.0622527e-06,1.8440644e-15,1.8440644e-15,0.032176601,0.032176601,1.168965e-13,1.168965e-13,0.0412135,0.0412135,5.8825472e-14,5.8825472e-14,-0.00075451258,-0.00075451258,0.00088559502,0.00088559502,-0.00015090252,-0.00015090252,3.8428867e-16,3.8428867e-16,5.3280167e-14,5.3280167e-14,-5.3320398e-14,-5.3320398e-14,6.2005287e-19,6.2005287e-19,-5.5123698e-19,-5.5123698e-19,-7.5660112e-06,-7.5660112e-06,2.7564997e-18,2.7564997e-18,1.9003336e-18,1.9003336e-18,4.7947369e-19,4.7947369e-19,1.2929841e-06,1.2929841e-06,2.2900554e-33,2.2900554e-33
-0.00074639705,-0.00074639705,0.00074639705,0.00074639705,-2.9772192e-15,-2.9772192e-15,-1.7359148e-15,-1.7359148e-15,0.00074639705,0.00074639705,-0.00011367794,-0.00011367794,-0.00013141185,-0.00013141185,-0.00011274621,-0.00011274621,-0.00013141185,-0.00013141185,0.00012968194,0.00012968194,1.8422747e-15,1.8422747e-15,8.0692926e-06,8.0692926e-06,8.0692926e-06,8.0692926e-06,1.0509425e-17,1.0509425e-17,-0.00074466714,-0.00074466714,-0.00013141185,-0.00013141185,-0.00074466714,-0.00074466714,-0.00013141185,-0.00013141185,1.6965361e-16,1.6965361e-16,-9.0232341e-17,-9.0232341e-17,-0.00087607899,-0.00087607899,8.0065893e-17,8.0065893e-17,-0.00086889128,-0.00086889128,2.17477e-16,2.17477e-16,-1.7299109e-06,-1.7299109e-06,0.00013141185,0.00013141185,-1.7299109e-06,-1.7299109e-06,0.00013141185,0.00013141185,0.00012968194,0.00012968194,1.8419597e-15,1.8419597e-15,-0.00074639705,-0.00074639705,-0.00074639705,-0.00074639705,-0.00013141185,-0.00013141185,-1.400507e-06,-1.400507e-06,5.6275851e-18,5.6275851e-18,2.6897642e-08,2.6897642e-08,-1.4274046e-06,-1.4274046e-06,-8.968255e-06,-8.968255e-06,1.8465151e-15,1.8465151e-15,0.031832308,0.031832308,1.170538e-13,1.170538e-13,0.040774418,0.040774418,5.8905726e-14,5.8905726e-14,-0.00074639705,-0.00074639705,0.00087607899,0.00087607899,-0.00014927941,-0.00014927941,3.8494271e-16,3.8494271e-16,5.3366059e-14,5.3366059e-14,-5.3405921e-14,-5.3405921e-14,6.137861e-19,6.137861e-19,-5.4502681e-19,-5.4502681e-19,-7.1877106e-06,-7.1877106e-06,2.7427425e-18,2.7427425e-18,1.8793245e-18,1.8793245e-18,4.7385169e-19,4.7385169e-19,1.2811223e-06,1.2811223e-06,2.2400918e-33,2.2400918e-33
-0.00073836811,-0.00073836811,0.00073836811,0.00073836811,-2.9877359e-15,-2.9877359e-15,-1.7378996e-15,-1.7378996e-15,0.00073836811,0.00073836811,-0.00011225259,-0.00011225259,-0.00012999967,-0.00012999967,-0.00011132942,-0.00011132942,-0.00012999967,-0.00012999967,0.00012829637,0.00012829637,1.8447475e-15,1.8447475e-15,7.9831764e-06,7.9831764e-06,7.9831764e-06,7.9831764e-06,1.0395222e-17,1.0395222e-17,-0.00073666481,-0.00073666481,-0.00012999967,-0.00012999967,-0.00073666481,-0.00073666481,-0.00012999967,-0.00012999967,1.7086573e-16,1.7086573e-16,-9.0649109e-17,-9.0649109e-17,-0.00086666448,-0.00086666448,8.0854333e-17,8.0854333e-17,-0.00085983615,-0.00085983615,2.1678344e-16,2.1678344e-16,-1.7033003e-06,-1.7033003e-06,0.00012999967,0.00012999967,-1.7033003e-06,-1.7033003e-06,0.00012999967,0.00012999967,0.00012829637,0.00012829637,1.8444359e-15,1.8444359e-15,-0.00073836811,-0.00073836811,-0.00073836811,-0.00073836811,-0.00012999967,-0.00012999967,-1.3855663e-06,-1.3855663e-06,5.5661561e-18,5.5661561e-18,2.6610588e-08,2.6610588e-08,-1.4121769e-06,-1.4121769e-06,-8.8746892e-06,-8.8746892e-06,1.8489385e-15,1.8489385e-15,0.031492045,0.031492045,1.1720934e-13,1.1720934e-13,0.040340046,0.040340046,5.8985085e-14,5.8985085e-14,-0.00073836811,-0.00073836811,0.00086666448,0.00086666448,-0.00014767362,-0.00014767362,3.8558944e-16,3.8558944e-16,5.3451058e-14,5.3451058e-14,-5.3490554e-14,-5.3490554e-14,6.0757823e-19,6.0757823e-19,-5.389115e-19,-5.389115e-19,-6.8283251e-06,-6.8283251e-06,2.7283695e-18,2.7283695e-18,1.8586043e-18,1.8586043e-18,4.6833314e-19,4.6833314e-19,1.2693564e-06,1.2693564e-06,2.1912734e-33,2.1912734e-33
-0.00073042485,-0.00073042485,0.00073042485,0.00073042485,-2.9980358e-15,-2.9980358e-15,-1.7398613e-15,-1.7398613e-15,0.00073042485,0.00073042485,-0.00011085271,-0.00011085271,-0.00012860257,-0.00012860257,-0.00010993803,-0.00010993803,-0.00012860257,-0.00012860257,0.00012692559,0.00012692559,1.8471927e-15,1.8471927e-15,7.8979493e-06,7.8979493e-06,7.8979493e-06,7.8979493e-06,1.0282366e-17,1.0282366e-17,-0.00072874787,-0.00072874787,-0.00012860257,-0.00012860257,-0.00072874787,-0.00072874787,-0.00012860257,-0.00012860257,1.7206489e-16,1.7206489e-16,-9.1061845e-17,-9.1061845e-17,-0.00085735044,-0.00085735044,8.1633917e-17,8.1633917e-17,-0.00085086353,-0.00085086353,2.1609813e-16,2.1609813e-16,-1.6769738e-06,-1.6769738e-06,0.00012860257,0.00012860257,-1.6769738e-06,-1.6769738e-06,0.00012860257,0.00012860257,0.00012692559,0.00012692559,1.8468844e-15,1.8468844e-15,-0.00073042485,-0.00073042485,-0.00073042485,-0.00073042485,-0.00012860257,-0.00012860257,-1.3707795e-06,-1.3707795e-06,5.5054581e-18,5.5054581e-18,2.6326498e-08,2.6326498e-08,-1.397106e-06,-1.397106e-06,-8.7815794e-06,-8.7815794e-06,1.8513348e-15,1.8513348e-15,0.031155752,0.031155752,1.1736314e-13,1.1736314e-13,0.039910335,0.039910335,5.906356e-14,5.906356e-14,-0.00073042485,-0.00073042485,0.00085735044,0.00085735044,-0.00014608497,-0.00014608497,3.8622896e-16,3.8622896e-16,5.3535173e-14,5.3535173e-14,-5.3574305e-14,-5.3574305e-14,6.0142882e-19,6.0142882e-19,-5.3288862e-19,-5.3288862e-19,-6.4869088e-06,-6.4869088e-06,2.7134204e-18,2.7134204e-18,1.8381666e-18,1.8381666e-18,4.6291478e-19,4.6291478e-19,1.257686e-06,1.257686e-06,2.1435712e-33,2.1435712e-33
-0.00072256639,-0.00072256639,0.00072256639,0.00072256639,-3.0083358e-15,-3.0083358e-15,-1.7418003e-15,-1.7418003e-15,0.00072256639,0.00072256639,-0.00010947752,-0.00010947752,-0.00012722037,-0.00012722037,-0.00010857126,-0.00010857126,-0.00012722037,-0.00012722037,0.00012556945,0.00012556945,1.8496104e-15,1.8496104e-15,7.8136037e-06,7.8136037e-06,7.8136037e-06,7.8136037e-06,1.0170838e-17,1.0170838e-17,-0.00072091546,-0.00072091546,-0.00012722037,-0.00012722037,-0.00072091546,-0.00072091546,-0.00012722037,-0.00012722037,1.7325124e-16,1.7325124e-16,-9.1470577e-17,-9.1470577e-17,-0.00084813583,-0.00084813583,8.2404762e-17,8.2404762e-17,-0.00084197327,-0.00084197327,2.1542095e-16,2.1542095e-16,-1.6509285e-06,-1.6509285e-06,0.00012722037,0.00012722037,-1.6509285e-06,-1.6509285e-06,0.00012722037,0.00012722037,0.00012556945,0.00012556945,1.8493054e-15,1.8493054e-15,-0.00072256639,-0.00072256639,-0.00072256639,-0.00072256639,-0.00012722037,-0.00012722037,-1.3561454e-06,-1.3561454e-06,5.4454802e-18,5.4454802e-18,2.6045346e-08,2.6045346e-08,-1.3821907e-06,-1.3821907e-06,-8.6889485e-06,-8.6889485e-06,1.8537045e-15,1.8537045e-15,0.030823372,0.030823372,1.1751524e-13,1.1751524e-13,0.039485234,0.039485234,5.9141161e-14,5.9141161e-14,-0.00072256639,-0.00072256639,0.00084813583,0.00084813583,-0.00014451328,-0.00014451328,3.8686135e-16,3.8686135e-16,5.3618413e-14,5.3618413e-14,-5.3657184e-14,-5.3657184e-14,5.9533746e-19,5.9533746e-19,-5.2695587e-19,-5.2695587e-19,-6.1625634e-06,-6.1625634e-06,2.6979332e-18,2.6979332e-18,1.8180054e-18,1.8180054e-18,4.5759348e-19,4.5759348e-19,1.2461105e-06,1.2461105e-06,2.0969571e-33,2.0969571e-33
