e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.00024611148,0.00024611148,-0.00024611148,-0.00024611148,6.3783614e-16,6.3783614e-16,1.8947391e-15,1.8947391e-15,-0.00024611148,-0.00024611148,-2.2558024e-08,-2.2558024e-08,-2.1535468e-10,-2.1535468e-10,-1.6020189e-09,-1.6020189e-09,-2.1535468e-10,-2.1535468e-10,0.00024611291,0.00024611291,-1.9906526e-15,-1.9906526e-15,7.2375749e-11,7.2375749e-11,7.237575e-11,7.237575e-11,-1.9442921e-17,-1.9442921e-17,-1.2203418e-09,-1.2203418e-09,-2.1535458e-10,-2.1535458e-10,-1.220342e-09,-1.220342e-09,-2.1535465e-10,-2.1535465e-10,1.9977558e-16,1.9977558e-16,8.1495227e-17,8.1495227e-17,-1.4356967e-09,-1.4356967e-09,2.83219e-16,2.83219e-16,5.2481024e-10,5.2481024e-10,7.9041707e-17,7.9041707e-17,0.0002461127,0.0002461127,2.1535269e-10,2.1535269e-10,0.0002461127,0.0002461127,2.153527e-10,2.153527e-10,0.00024611291,0.00024611291,-1.9815536e-15,-1.9815536e-15,0.00024611148,0.00024611148,0.00024611148,0.00024611148,-2.1535468e-10,-2.1535468e-10,2.4125249e-13,2.4125249e-13,-6.7479226e-18,-6.7479226e-18,1.1575673e-11,1.1575673e-11,-1.1334431e-11,-1.1334431e-11,0.00024611294,0.00024611294,-1.9963071e-15,-1.9963071e-15,0.26339845,0.26339845,-1.2643591e-13,-1.2643591e-13,0.13169922,0.13169922,-6.3570461e-14,-6.3570461e-14,0.00024611148,0.00024611148,1.4356958e-09,1.4356958e-09,4.9222296e-05,4.9222296e-05,-2.6916495e-16,-2.6916495e-16,5.2241137e-14,5.2241137e-14,-5.2228283e-14,-5.2228283e-14,-2.5078809e-19,-2.5078809e-19,-3.040129e-17,-3.040129e-17,-1.9605026e-09,-1.9605026e-09,1.5116305e-16,1.5116305e-16,-2.4968773e-17,-2.4968773e-17,7.2320682e-17,7.2320682e-17,2.8814506e-08,2.8814506e-08,3.0053083e-33,3.0053083e-33
0.00024611155,0.00024611155,-0.00024611155,-0.00024611155,6.4217295e-16,6.4217295e-16,1.9029782e-15,1.9029782e-15,-0.00024611155,-0.00024611155,-2.2268363e-08,-2.2268363e-08,-2.0458698e-10,-2.0458698e-10,-1.5219179e-09,-1.5219179e-09,-2.0458698e-10,-2.0458698e-10,0.00024611291,0.00024611291,-1.9986039e-15,-1.9986039e-15,6.8756961e-11,6.8756961e-11,6.8756962e-11,6.8756962e-11,-1.9442904e-17,-1.9442904e-17,-1.1593248e-09,-1.1593248e-09,-2.0458688e-10,-2.0458688e-10,-1.159325e-09,-1.159325e-09,-2.0458695e-10,-2.0458695e-10,2.0030818e-16,2.0030818e-16,8.1250536e-17,8.1250536e-17,-1.363912e-09,-1.363912e-09,2.8350691e-16,2.8350691e-16,4.985698e-10,4.985698e-10,7.932962e-17,7.932962e-17,0.00024611271,0.00024611271,2.0458498e-10,2.0458498e-10,0.00024611271,0.00024611271,2.0458499e-10,2.0458499e-10,0.00024611291,0.00024611291,-1.9895049e-15,-1.9895049e-15,0.00024611155,0.00024611155,0.00024611155,0.00024611155,-2.0458698e-10,-2.0458698e-10,2.2918987e-13,2.2918987e-13,-6.747911e-18,-6.747911e-18,1.0996889e-11,1.0996889e-11,-1.076771e-11,-1.076771e-11,0.00024611294,0.00024611294,-2.0042584e-15,-2.0042584e-15,0.26339845,0.26339845,-1.2693562e-13,-1.2693562e-13,0.13169922,0.13169922,-6.3819326e-14,-6.3819326e-14,0.00024611155,0.00024611155,1.3639111e-09,1.3639111e-09,4.922231e-05,4.922231e-05,-2.7069763e-16,-2.7069763e-16,5.2355628e-14,5.2355628e-14,-5.2342745e-14,-5.2342745e-14,-2.5087162e-19,-2.5087162e-19,-3.040129e-17,-3.040129e-17,-1.8624774e-09,-1.8624774e-09,1.5116304e-16,1.5116304e-16,-2.4968773e-17,-2.4968773e-17,7.2320681e-17,7.2320681e-17,2.8526361e-08,2.8526361e-08,3.0052972e-33,3.0052972e-33
0.00024611162,0.00024611162,-0.00024611162,-0.00024611162,6.4656397e-16,6.4656397e-16,1.9112174e-15,1.9112174e-15,-0.00024611162,-0.00024611162,-2.1984802e-08,-2.1984802e-08,-1.9435766e-10,-1.9435766e-10,-1.445822e-09,-1.445822e-09,-1.9435766e-10,-1.9435766e-10,0.00024611291,0.00024611291,-2.0065552e-15,-2.0065552e-15,6.5319113e-11,6.5319113e-11,6.5319114e-11,6.5319114e-11,-1.9442887e-17,-1.9442887e-17,-1.1013587e-09,-1.1013587e-09,-1.9435756e-10,-1.9435756e-10,-1.1013589e-09,-1.1013589e-09,-1.9435763e-10,-1.9435763e-10,2.0084076e-16,2.0084076e-16,8.1005849e-17,8.1005849e-17,-1.2957165e-09,-1.2957165e-09,2.8379481e-16,2.8379481e-16,4.7364137e-10,4.7364137e-10,7.9617526e-17,7.9617526e-17,0.00024611272,0.00024611272,1.9435565e-10,1.9435565e-10,0.00024611272,0.00024611272,1.9435567e-10,1.9435567e-10,0.00024611291,0.00024611291,-1.9974562e-15,-1.9974562e-15,0.00024611162,0.00024611162,0.00024611162,0.00024611162,-1.9435766e-10,-1.9435766e-10,2.1773037e-13,2.1773037e-13,-6.7478998e-18,-6.7478998e-18,1.0447044e-11,1.0447044e-11,-1.0229325e-11,-1.0229325e-11,0.00024611294,0.00024611294,-2.0122096e-15,-2.0122096e-15,0.26339845,0.26339845,-1.2743533e-13,-1.2743533e-13,0.13169922,0.13169922,-6.4068191e-14,-6.4068191e-14,0.00024611162,0.00024611162,1.2957157e-09,1.2957157e-09,4.9222324e-05,4.9222324e-05,-2.722303e-16,-2.722303e-16,5.2470117e-14,5.2470117e-14,-5.2457207e-14,-5.2457207e-14,-2.5095323e-19,-2.5095323e-19,-3.040129e-17,-3.040129e-17,-1.7693536e-09,-1.7693536e-09,1.5116304e-16,1.5116304e-16,-2.4968772e-17,-2.4968772e-17,7.2320681e-17,7.2320681e-17,2.8241098e-08,2.8241098e-08,3.0052864e-33,3.0052864e-33
0.00024611168,0.00024611168,-0.00024611168,-0.00024611168,6.5095498e-16,6.5095498e-16,1.9194565e-15,1.9194565e-15,-0.00024611168,-0.00024611168,-2.1707121e-08,-2.1707121e-08,-1.8463981e-10,-1.8463981e-10,-1.3735309e-09,-1.3735309e-09,-1.8463981e-10,-1.8463981e-10,0.00024611291,0.00024611291,-2.0145064e-15,-2.0145064e-15,6.2053157e-11,6.2053157e-11,6.2053158e-11,6.2053158e-11,-1.944287e-17,-1.944287e-17,-1.0462909e-09,-1.0462909e-09,-1.8463971e-10,-1.8463971e-10,-1.0462911e-09,-1.0462911e-09,-1.8463978e-10,-1.8463978e-10,2.0137334e-16,2.0137334e-16,8.0761168e-17,8.0761168e-17,-1.2309308e-09,-1.2309308e-09,2.840827e-16,2.840827e-16,4.4995937e-10,4.4995937e-10,7.9905425e-17,7.9905425e-17,0.00024611273,0.00024611273,1.8463779e-10,1.8463779e-10,0.00024611273,0.00024611273,1.8463781e-10,1.8463781e-10,0.00024611291,0.00024611291,-2.0054075e-15,-2.0054075e-15,0.00024611168,0.00024611168,0.00024611168,0.00024611168,-1.8463981e-10,-1.8463981e-10,2.0684385e-13,2.0684385e-13,-6.7478888e-18,-6.7478888e-18,9.924692e-12,9.924692e-12,-9.7178592e-12,-9.7178592e-12,0.00024611293,0.00024611293,-2.0201609e-15,-2.0201609e-15,0.26339845,0.26339845,-1.2793504e-13,-1.2793504e-13,0.13169922,0.13169922,-6.4317056e-14,-6.4317056e-14,0.00024611168,0.00024611168,1.23093e-09,1.23093e-09,4.9222337e-05,4.9222337e-05,-2.7376298e-16,-2.7376298e-16,5.2584606e-14,5.2584606e-14,-5.2571668e-14,-5.2571668e-14,-2.5103296e-19,-2.5103296e-19,-3.040129e-17,-3.040129e-17,-1.6808859e-09,-1.6808859e-09,1.5116303e-16,1.5116303e-16,-2.4968772e-17,-2.4968772e-17,7.232068e-17,7.232068e-17,2.7958687e-08,2.7958687e-08,3.0052759e-33,3.0052759e-33
0.00024611174,0.00024611174,-0.00024611174,-0.00024611174,6.55346e-16,6.55346e-16,1.9276956e-15,1.9276956e-15,-0.00024611174,-0.00024611174,-2.1435109e-08,-2.1435109e-08,-1.7540785e-10,-1.7540785e-10,-1.3048544e-09,-1.3048544e-09,-1.7540785e-10,-1.7540785e-10,0.00024611291,0.00024611291,-2.0224577e-15,-2.0224577e-15,5.8950499e-11,5.8950499e-11,5.89505e-11,5.89505e-11,-1.9442854e-17,-1.9442854e-17,-9.9397644e-10,-9.9397644e-10,-1.7540775e-10,-1.7540775e-10,-9.9397663e-10,-9.9397663e-10,-1.7540782e-10,-1.7540782e-10,2.019059e-16,2.019059e-16,8.0516491e-17,8.0516491e-17,-1.1693844e-09,-1.1693844e-09,2.8437059e-16,2.8437059e-16,4.2746147e-10,4.2746147e-10,8.0193318e-17,8.0193318e-17,0.00024611274,0.00024611274,1.7540583e-10,1.7540583e-10,0.00024611274,0.00024611274,1.7540584e-10,1.7540584e-10,0.00024611291,0.00024611291,-2.0133588e-15,-2.0133588e-15,0.00024611174,0.00024611174,0.00024611174,0.00024611174,-1.7540785e-10,-1.7540785e-10,1.9650166e-13,1.9650166e-13,-6.7478781e-18,-6.7478781e-18,9.4284572e-12,9.4284572e-12,-9.2319666e-12,-9.2319666e-12,0.00024611293,0.00024611293,-2.0281121e-15,-2.0281121e-15,0.26339845,0.26339845,-1.2843475e-13,-1.2843475e-13,0.13169922,0.13169922,-6.456592e-14,-6.456592e-14,0.00024611174,0.00024611174,1.1693836e-09,1.1693836e-09,4.9222349e-05,4.9222349e-05,-2.7529566e-16,-2.7529566e-16,5.2699095e-14,5.2699095e-14,-5.2686128e-14,-5.2686128e-14,-2.5111085e-19,-2.5111085e-19,-3.040129e-17,-3.040129e-17,-1.5968416e-09,-1.5968416e-09,1.5116303e-16,1.5116303e-16,-2.4968772e-17,-2.4968772e-17,7.2320679e-17,7.2320679e-17,2.76791e-08,2.76791e-08,3.0052656e-33,3.0052656e-33
0.0002461118,0.0002461118,-0.0002461118,-0.0002461118,6.5973702e-16,6.5973702e-16,1.9359348e-15,1.9359348e-15,-0.0002461118,-0.0002461118,-2.1168564e-08,-2.1168564e-08,-1.6663749e-10,-1.6663749e-10,-1.2396116e-09,-1.2396116e-09,-1.6663749e-10,-1.6663749e-10,0.00024611291,0.00024611291,-2.030409e-15,-2.030409e-15,5.6002974e-11,5.6002974e-11,5.6002975e-11,5.6002975e-11,-1.9442839e-17,-1.9442839e-17,-9.4427773e-10,-9.4427773e-10,-1.6663739e-10,-1.6663739e-10,-9.4427792e-10,-9.4427792e-10,-1.6663746e-10,-1.6663746e-10,2.0243845e-16,2.0243845e-16,8.027182e-17,8.027182e-17,-1.1109154e-09,-1.1109154e-09,2.8465847e-16,2.8465847e-16,4.0608846e-10,4.0608846e-10,8.0481204e-17,8.0481204e-17,0.00024611275,0.00024611275,1.6663546e-10,1.6663546e-10,0.00024611275,0.00024611275,1.6663547e-10,1.6663547e-10,0.00024611291,0.00024611291,-2.02131e-15,-2.02131e-15,0.0002461118,0.0002461118,0.0002461118,0.0002461118,-1.6663749e-10,-1.6663749e-10,1.8667658e-13,1.8667658e-13,-6.7478676e-18,-6.7478676e-18,8.9570342e-12,8.9570342e-12,-8.7703686e-12,-8.7703686e-12,0.00024611293,0.00024611293,-2.0360633e-15,-2.0360633e-15,0.26339845,0.26339845,-1.2893446e-13,-1.2893446e-13,0.13169922,0.13169922,-6.4814784e-14,-6.4814784e-14,0.0002461118,0.0002461118,1.1109145e-09,1.1109145e-09,4.9222361e-05,4.9222361e-05,-2.7682833e-16,-2.7682833e-16,5.2813584e-14,5.2813584e-14,-5.2800589e-14,-5.2800589e-14,-2.5118696e-19,-2.5118696e-19,-3.0401289e-17,-3.0401289e-17,-1.5169995e-09,-1.5169995e-09,1.5116302e-16,1.5116302e-16,-2.4968772e-17,-2.4968772e-17,7.2320679e-17,7.2320679e-17,2.7402309e-08,2.7402309e-08,3.0052555e-33,3.0052555e-33
0.00024611186,0.00024611186,-0.00024611186,-0.00024611186,6.6418225e-16,6.6418225e-16,1.9441738e-15,1.9441738e-15,-0.00024611186,-0.00024611186,-2.0907293e-08,-2.0907293e-08,-1.5830565e-10,-1.5830565e-10,-1.1776311e-09,-1.1776311e-09,-1.5830565e-10,-1.5830565e-10,0.00024611291,0.00024611291,-2.0383602e-15,-2.0383602e-15,5.3202825e-11,5.3202825e-11,5.3202826e-11,5.3202826e-11,-1.9442823e-17,-1.9442823e-17,-8.9706395e-10,-8.9706395e-10,-1.5830555e-10,-1.5830555e-10,-8.9706414e-10,-8.9706414e-10,-1.5830562e-10,-1.5830562e-10,2.02971e-16,2.02971e-16,8.0027153e-17,8.0027153e-17,-1.0553698e-09,-1.0553698e-09,2.8494635e-16,2.8494635e-16,3.8578411e-10,3.8578411e-10,8.0769084e-17,8.0769084e-17,0.00024611276,0.00024611276,1.5830361e-10,1.5830361e-10,0.00024611276,0.00024611276,1.5830362e-10,1.5830362e-10,0.00024611291,0.00024611291,-2.0292613e-15,-2.0292613e-15,0.00024611186,0.00024611186,0.00024611186,0.00024611186,-1.5830565e-10,-1.5830565e-10,1.7734275e-13,1.7734275e-13,-6.7478574e-18,-6.7478574e-18,8.5091822e-12,8.5091822e-12,-8.3318506e-12,-8.3318506e-12,0.00024611293,0.00024611293,-2.0440146e-15,-2.0440146e-15,0.26339845,0.26339845,-1.2943416e-13,-1.2943416e-13,0.13169922,0.13169922,-6.5063648e-14,-6.5063648e-14,0.00024611186,0.00024611186,1.0553689e-09,1.0553689e-09,4.9222372e-05,4.9222372e-05,-2.7836101e-16,-2.7836101e-16,5.2928071e-14,5.2928071e-14,-5.2915048e-14,-5.2915048e-14,-2.5126131e-19,-2.5126131e-19,-3.0401289e-17,-3.0401289e-17,-1.4411495e-09,-1.4411495e-09,1.5116302e-16,1.5116302e-16,-2.4968772e-17,-2.4968772e-17,7.2320678e-17,7.2320678e-17,2.7128286e-08,2.7128286e-08,3.0052457e-33,3.0052457e-33
0.00024611191,0.00024611191,-0.00024611191,-0.00024611191,6.6857327e-16,6.6857327e-16,1.9524129e-15,1.9524129e-15,-0.00024611191,-0.00024611191,-2.0651115e-08,-2.0651115e-08,-1.503904e-10,-1.503904e-10,-1.1187495e-09,-1.1187495e-09,-1.503904e-10,-1.503904e-10,0.00024611291,0.00024611291,-2.0463115e-15,-2.0463115e-15,5.0542683e-11,5.0542683e-11,5.0542684e-11,5.0542684e-11,-1.9442808e-17,-1.9442808e-17,-8.5221086e-10,-8.5221086e-10,-1.503903e-10,-1.503903e-10,-8.5221105e-10,-8.5221105e-10,-1.5039037e-10,-1.5039037e-10,2.0350353e-16,2.0350353e-16,7.978249e-17,7.978249e-17,-1.0026014e-09,-1.0026014e-09,2.8523421e-16,2.8523421e-16,3.6649497e-10,3.6649497e-10,8.1056959e-17,8.1056959e-17,0.00024611276,0.00024611276,1.5038835e-10,1.5038835e-10,0.00024611276,0.00024611276,1.5038836e-10,1.5038836e-10,0.00024611291,0.00024611291,-2.0372125e-15,-2.0372125e-15,0.00024611191,0.00024611191,0.00024611191,0.00024611191,-1.503904e-10,-1.503904e-10,1.6847561e-13,1.6847561e-13,-6.7478474e-18,-6.7478474e-18,8.0837229e-12,8.0837229e-12,-7.9152584e-12,-7.9152584e-12,0.00024611293,0.00024611293,-2.0519658e-15,-2.0519658e-15,0.26339845,0.26339845,-1.2993387e-13,-1.2993387e-13,0.13169922,0.13169922,-6.5312512e-14,-6.5312512e-14,0.00024611191,0.00024611191,1.0026005e-09,1.0026005e-09,4.9222382e-05,4.9222382e-05,-2.7989368e-16,-2.7989368e-16,5.3042559e-14,5.3042559e-14,-5.3029508e-14,-5.3029508e-14,-2.5133396e-19,-2.5133396e-19,-3.0401289e-17,-3.0401289e-17,-1.369092e-09,-1.369092e-09,1.5116301e-16,1.5116301e-16,-2.4968772e-17,-2.4968772e-17,7.2320678e-17,7.2320678e-17,2.6857003e-08,2.6857003e-08,3.0052361e-33,3.0052361e-33
0.00024611196,0.00024611196,-0.00024611196,-0.00024611196,6.730185e-16,6.730185e-16,1.960652e-15,1.960652e-15,-0.00024611196,-0.00024611196,-2.0399854e-08,-2.0399854e-08,-1.4287091e-10,-1.4287091e-10,-1.062812e-09,-1.062812e-09,-1.4287091e-10,-1.4287091e-10,0.00024611292,0.00024611292,-2.0542627e-15,-2.0542627e-15,4.8015549e-11,4.8015549e-11,4.801555e-11,4.801555e-11,-1.9442794e-17,-1.9442794e-17,-8.0960042e-10,-8.0960042e-10,-1.4287081e-10,-1.4287081e-10,-8.0960062e-10,-8.0960062e-10,-1.4287088e-10,-1.4287088e-10,2.0403605e-16,2.0403605e-16,7.9537832e-17,7.9537832e-17,-9.5247149e-10,-9.5247149e-10,2.8552208e-16,2.8552208e-16,3.4817029e-10,3.4817029e-10,8.1344827e-17,8.1344827e-17,0.00024611277,0.00024611277,1.4286885e-10,1.4286885e-10,0.00024611277,0.00024611277,1.4286887e-10,1.4286887e-10,0.00024611292,0.00024611292,-2.0451637e-15,-2.0451637e-15,0.00024611196,0.00024611196,0.00024611196,0.00024611196,-1.4287091e-10,-1.4287091e-10,1.6005183e-13,1.6005183e-13,-6.7478377e-18,-6.7478377e-18,7.6795366e-12,7.6795366e-12,-7.5194959e-12,-7.5194959e-12,0.00024611293,0.00024611293,-2.059917e-15,-2.059917e-15,0.26339845,0.26339845,-1.3043358e-13,-1.3043358e-13,0.13169922,0.13169922,-6.5561375e-14,-6.5561375e-14,0.00024611196,0.00024611196,9.524706e-10,9.524706e-10,4.9222393e-05,4.9222393e-05,-2.8142636e-16,-2.8142636e-16,5.3157046e-14,5.3157046e-14,-5.3143967e-14,-5.3143967e-14,-2.5140494e-19,-2.5140494e-19,-3.0401289e-17,-3.0401289e-17,-1.3006374e-09,-1.3006374e-09,1.5116301e-16,1.5116301e-16,-2.4968772e-17,-2.4968772e-17,7.2320677e-17,7.2320677e-17,2.6588433e-08,2.6588433e-08,3.0052267e-33,3.0052267e-33
0.00024611201,0.00024611201,-0.00024611201,-0.00024611201,6.7735531e-16,6.7735531e-16,1.968891e-15,1.968891e-15,-0.00024611201,-0.00024611201,-2.0153343e-08,-2.0153343e-08,-1.357274e-10,-1.357274e-10,-1.0096714e-09,-1.0096714e-09,-1.357274e-10,-1.357274e-10,0.00024611292,0.00024611292,-2.0622139e-15,-2.0622139e-15,4.5614771e-11,4.5614771e-11,4.5614772e-11,4.5614772e-11,-1.9442779e-17,-1.9442779e-17,-7.6912051e-10,-7.6912051e-10,-1.357273e-10,-1.357273e-10,-7.691207e-10,-7.691207e-10,-1.3572737e-10,-1.3572737e-10,2.0456856e-16,2.0456856e-16,7.9293178e-17,7.9293178e-17,-9.0484806e-10,-9.0484806e-10,2.8580994e-16,2.8580994e-16,3.3076184e-10,3.3076184e-10,8.1632689e-17,8.1632689e-17,0.00024611278,0.00024611278,1.3572533e-10,1.3572533e-10,0.00024611278,0.00024611278,1.3572535e-10,1.3572535e-10,0.00024611292,0.00024611292,-2.0531149e-15,-2.0531149e-15,0.00024611201,0.00024611201,0.00024611201,0.00024611201,-1.3572739e-10,-1.3572739e-10,1.5204923e-13,1.5204923e-13,-6.7478281e-18,-6.7478281e-18,7.2955596e-12,7.2955596e-12,-7.1435215e-12,-7.1435215e-12,0.00024611293,0.00024611293,-2.0678682e-15,-2.0678682e-15,0.26339845,0.26339845,-1.3093328e-13,-1.3093328e-13,0.13169922,0.13169922,-6.5810238e-14,-6.5810238e-14,0.00024611201,0.00024611201,9.0484717e-10,9.0484717e-10,4.9222402e-05,4.9222402e-05,-2.8295903e-16,-2.8295903e-16,5.3271533e-14,5.3271533e-14,-5.3258426e-14,-5.3258426e-14,-2.5147428e-19,-2.5147428e-19,-3.0401289e-17,-3.0401289e-17,-1.2356056e-09,-1.2356056e-09,1.51163e-16,1.51163e-16,-2.4968772e-17,-2.4968772e-17,7.2320677e-17,7.2320677e-17,2.6322549e-08,2.6322549e-08,3.0052176e-33,3.0052176e-33
0.00024611206,0.00024611206,-0.00024611206,-0.00024611206,6.8174633e-16,6.8174633e-16,1.9771301e-15,1.9771301e-15,-0.00024611206,-0.00024611206,-1.9911423e-08,-1.9911423e-08,-1.2894106e-10,-1.2894106e-10,-9.5918785e-10,-9.5918785e-10,-1.2894106e-10,-1.2894106e-10,0.00024611292,0.00024611292,-2.0701651e-15,-2.0701651e-15,4.3334032e-11,4.3334032e-11,4.3334033e-11,4.3334033e-11,-1.9442765e-17,-1.9442765e-17,-7.3066459e-10,-7.3066459e-10,-1.2894096e-10,-1.2894096e-10,-7.3066479e-10,-7.3066479e-10,-1.2894103e-10,-1.2894103e-10,2.0510106e-16,2.0510106e-16,7.9048529e-17,7.9048529e-17,-8.5960581e-10,-8.5960581e-10,2.8609779e-16,2.8609779e-16,3.1422382e-10,3.1422382e-10,8.1920545e-17,8.1920545e-17,0.00024611279,0.00024611279,1.2893899e-10,1.2893899e-10,0.00024611279,0.00024611279,1.28939e-10,1.28939e-10,0.00024611292,0.00024611292,-2.0610662e-15,-2.0610662e-15,0.00024611206,0.00024611206,0.00024611206,0.00024611206,-1.2894106e-10,-1.2894106e-10,1.4444677e-13,1.4444677e-13,-6.7478188e-18,-6.7478188e-18,6.9307814e-12,6.9307814e-12,-6.7863458e-12,-6.7863458e-12,0.00024611293,0.00024611293,-2.0758193e-15,-2.0758193e-15,0.26339845,0.26339845,-1.3143299e-13,-1.3143299e-13,0.13169922,0.13169922,-6.6059101e-14,-6.6059101e-14,0.00024611206,0.00024611206,8.5960491e-10,8.5960491e-10,4.9222411e-05,4.9222411e-05,-2.844917e-16,-2.844917e-16,5.338602e-14,5.338602e-14,-5.3372884e-14,-5.3372884e-14,-2.5154203e-19,-2.5154203e-19,-3.0401289e-17,-3.0401289e-17,-1.1738253e-09,-1.1738253e-09,1.51163e-16,1.51163e-16,-2.4968772e-17,-2.4968772e-17,7.2320677e-17,7.2320677e-17,2.6059323e-08,2.6059323e-08,3.0052087e-33,3.0052087e-33
0.0002461121,0.0002461121,-0.0002461121,-0.0002461121,6.8619155e-16,6.8619155e-16,1.9853691e-15,1.9853691e-15,-0.0002461121,-0.0002461121,-1.9673941e-08,-1.9673941e-08,-1.2249404e-10,-1.2249404e-10,-9.1122845e-10,-9.1122845e-10,-1.2249404e-10,-1.2249404e-10,0.00024611292,0.00024611292,-2.0781163e-15,-2.0781163e-15,4.1167331e-11,4.1167331e-11,4.1167332e-11,4.1167332e-11,-1.9442752e-17,-1.9442752e-17,-6.9413147e-10,-6.9413147e-10,-1.2249394e-10,-1.2249394e-10,-6.9413167e-10,-6.9413167e-10,-1.2249401e-10,-1.2249401e-10,2.0563356e-16,2.0563356e-16,7.8803883e-17,7.8803883e-17,-8.1662566e-10,-8.1662566e-10,2.8638564e-16,2.8638564e-16,2.9851269e-10,2.9851269e-10,8.2208396e-17,8.2208396e-17,0.00024611279,0.00024611279,1.2249196e-10,1.2249196e-10,0.00024611279,0.00024611279,1.2249197e-10,1.2249197e-10,0.00024611292,0.00024611292,-2.0690173e-15,-2.0690173e-15,0.0002461121,0.0002461121,0.0002461121,0.0002461121,-1.2249404e-10,-1.2249404e-10,1.3722443e-13,1.3722443e-13,-6.7478098e-18,-6.7478098e-18,6.5842422e-12,6.5842422e-12,-6.4470288e-12,-6.4470288e-12,0.00024611293,0.00024611293,-2.0837705e-15,-2.0837705e-15,0.26339845,0.26339845,-1.3193269e-13,-1.3193269e-13,0.13169922,0.13169922,-6.6307964e-14,-6.6307964e-14,0.0002461121,0.0002461121,8.1662476e-10,8.1662476e-10,4.922242e-05,4.922242e-05,-2.8602437e-16,-2.8602437e-16,5.3500506e-14,5.3500506e-14,-5.3487342e-14,-5.3487342e-14,-2.5160822e-19,-2.5160822e-19,-3.0401289e-17,-3.0401289e-17,-1.115134e-09,-1.115134e-09,1.5116299e-16,1.5116299e-16,-2.4968771e-17,-2.4968771e-17,7.2320676e-17,7.2320676e-17,2.579873e-08,2.579873e-08,3.0052e-33,3.0052e-33
