e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-0.017429568,-0.016308336,-0.0075373956,-0.0086586276,-0.024966964,-0.024966964,0.12719775,0.12719775,-0.0075373956,-0.0086586276,0.039066197,0.03907274,-0.039157164,-0.039157164,0.039076191,0.039076191,-0.039157156,-0.039157156,-0.0036009233,-0.0024796913,-0.11576256,-0.11576256,-7.4201185e-05,-7.4201185e-05,-7.4201185e-05,-7.4201185e-05,-1.7320137e-05,-1.7320137e-05,0.030576999,0.030576999,-0.030873874,-0.030873874,0.0094675711,0.0094675711,-0.021153959,-0.021153959,0.021109428,0.021109428,-0.0097199146,-0.0097199146,-0.011686388,-0.011686388,0.011389514,0.011389514,-0.011686388,-0.011686388,0.011389514,0.011389514,-0.023039604,-0.021918372,-0.096323876,-0.096323876,-0.023039604,-0.021918372,-0.096323876,-0.096323876,-0.0036009233,-0.0024796913,-0.11576256,-0.11576256,-0.015287312,-0.01416608,0.0075373956,0.0086586276,-2.4733728e-07,-2.4733728e-07,-1.1546758e-05,-1.1546758e-05,-1.0631602e-05,-1.0631602e-05,-1.1624937e-06,-1.1624937e-06,-0.0036254097,-0.0025041777,-0.1157972,-0.1157972,-4.8880105,-3.6880298,-7.2358758,-7.2358758,-3.0487893,-2.448799,-3.5785645,-3.5785645,-0.13319213,-0.13207089,0.013828645,0.013828645,-0.0030574623,-0.0028332159,-0.020874609,-0.020874609,4.634572,4.634572,-4.7167835,-4.7114072,8.5937158e-05,8.5937158e-05,-3.9593826e-16,-3.5477631e-16,1.1171744e-15,1.35592e-15,-5.9810923e-15,-4.4683216e-15,-3.7725403e-16,-3.2905577e-16,4.2504759e-15,3.4053425e-15,1.3741319e-05,4.7450031e-06,1.0266876e-08,1.0266876e-08
-0.017486165,-0.016364933,-0.0075499345,-0.0086711664,-0.025036099,-0.025036099,0.12721498,0.12721498,-0.0075499345,-0.0086711664,0.03908935,0.039095827,-0.039178354,-0.039178354,0.039099244,0.039099244,-0.039178347,-0.039178347,-0.0036011649,-0.002479933,-0.11577384,-0.11577384,-7.2494558e-05,-7.2494558e-05,-7.2494558e-05,-7.2494558e-05,-1.6921774e-05,-1.6921774e-05,0.030599925,0.030599925,-0.030889972,-0.030889972,0.0094784345,0.0094784345,-0.021164998,-0.021164998,0.021121491,0.021121491,-0.0097249741,-0.0097249741,-0.011686563,-0.011686563,0.011396517,0.011396517,-0.011686563,-0.011686563,0.011396517,0.011396517,-0.023049991,-0.021928759,-0.096325012,-0.096325012,-0.023049991,-0.021928759,-0.096325012,-0.096325012,-0.0036011649,-0.002479933,-0.11577384,-0.11577384,-0.015287728,-0.014166496,0.0075499345,0.0086711664,-2.4164853e-07,-2.4164853e-07,-1.1281183e-05,-1.1281183e-05,-1.0387075e-05,-1.0387075e-05,-1.1357564e-06,-1.1357564e-06,-0.0036250881,-0.0025038562,-0.11580768,-0.11580768,-4.8906514,-3.6906707,-7.2365044,-7.2365044,-3.0519007,-2.4519104,-3.5788594,-3.5788594,-0.13326,-0.13213877,0.013885,0.013885,-0.0030575456,-0.0028332992,-0.020875464,-0.020875464,4.6350236,4.6350236,-4.7175149,-4.7121374,8.3960603e-05,8.3960603e-05,-3.9611383e-16,-3.5495188e-16,1.1167554e-15,1.3554922e-15,-5.988504e-15,-4.475783e-15,-3.772544e-16,-3.2905614e-16,4.2519362e-15,3.4068027e-15,1.3603938e-05,4.6975849e-06,9.8000311e-09,9.8000311e-09
-0.01754146,-0.016420228,-0.0075621849,-0.0086834169,-0.025103645,-0.025103645,0.12723182,0.12723182,-0.0075621849,-0.0086834169,0.039111972,0.039118384,-0.039199058,-0.039199058,0.039121767,0.039121767,-0.039199051,-0.039199051,-0.003601401,-0.0024801691,-0.11578486,-0.11578486,-7.0827183e-05,-7.0827183e-05,-7.0827183e-05,-7.0827183e-05,-1.6532574e-05,-1.6532574e-05,0.030622324,0.030622324,-0.030905699,-0.030905699,0.009489048,0.009489048,-0.021175782,-0.021175782,0.021133276,0.021133276,-0.0097299172,-0.0097299172,-0.011686734,-0.011686734,0.011403358,0.011403358,-0.011686734,-0.011686734,0.011403358,0.011403358,-0.023060139,-0.021938907,-0.096326122,-0.096326122,-0.023060139,-0.021938907,-0.096326122,-0.096326122,-0.003601401,-0.0024801691,-0.11578486,-0.11578486,-0.015288135,-0.014166903,0.0075621849,0.0086834169,-2.3609061e-07,-2.3609061e-07,-1.1021716e-05,-1.1021716e-05,-1.0148172e-05,-1.0148172e-05,-1.109634e-06,-1.109634e-06,-0.003624774,-0.002503542,-0.11581792,-0.11581792,-4.8932315,-3.6932508,-7.2371186,-7.2371186,-3.0549406,-2.4549503,-3.5791474,-3.5791474,-0.13332632,-0.13220509,0.013940059,0.013940059,-0.003057627,-0.0028333806,-0.0208763,-0.0208763,4.6354649,4.6354649,-4.7182295,-4.712851,8.2029509e-05,8.2029509e-05,-3.9628537e-16,-3.5512342e-16,1.1163457e-15,1.3550741e-15,-5.9957472e-15,-4.4830733e-15,-3.7725476e-16,-3.2905651e-16,4.2533628e-15,3.4082294e-15,1.3467929e-05,4.6506394e-06,9.3544139e-09,9.3544139e-09
-0.017595483,-0.016474251,-0.0075741536,-0.0086953855,-0.025169637,-0.025169637,0.12724827,0.12724827,-0.0075741536,-0.0086953855,0.039134074,0.039140423,-0.039219285,-0.039219285,0.039143771,0.039143771,-0.039219278,-0.039219278,-0.0036016317,-0.0024803997,-0.11579563,-0.11579563,-6.9198158e-05,-6.9198158e-05,-6.9198158e-05,-6.9198158e-05,-1.6152324e-05,-1.6152324e-05,0.030644207,0.030644207,-0.030921065,-0.030921065,0.0094994175,0.0094994175,-0.021186318,-0.021186318,0.02114479,0.02114479,-0.0097347467,-0.0097347467,-0.011686901,-0.011686901,0.011410043,0.011410043,-0.011686901,-0.011686901,0.011410043,0.011410043,-0.023070054,-0.021948822,-0.096327206,-0.096327206,-0.023070054,-0.021948822,-0.096327206,-0.096327206,-0.0036016317,-0.0024803997,-0.11579563,-0.11579563,-0.015288533,-0.014167301,0.0075741536,0.0086953855,-2.3066053e-07,-2.3066053e-07,-1.0768216e-05,-1.0768216e-05,-9.9147643e-06,-9.9147643e-06,-1.0841124e-06,-1.0841124e-06,-0.0036244671,-0.0025032351,-0.11582793,-0.11582793,-4.8957523,-3.6957716,-7.2377187,-7.2377187,-3.0579105,-2.4579202,-3.5794289,-3.5794289,-0.13339111,-0.13226988,0.013993851,0.013993851,-0.0030577065,-0.0028334601,-0.020877117,-0.020877117,4.635896,4.635896,-4.7189278,-4.7135482,8.0142831e-05,8.0142831e-05,-3.9645296e-16,-3.5529101e-16,1.1159451e-15,1.3546656e-15,-6.0028256e-15,-4.4901966e-15,-3.7725512e-16,-3.2905686e-16,4.2547566e-15,3.4096232e-15,1.3333279e-05,4.6041619e-06,8.9290594e-09,8.9290594e-09
-0.017648264,-0.016527032,-0.007585847,-0.0087070789,-0.025234111,-0.025234111,0.12726434,0.12726434,-0.007585847,-0.0087070789,0.03915567,0.039161955,-0.039239046,-0.039239046,0.03916527,0.03916527,-0.03923904,-0.03923904,-0.003601857,-0.0024806251,-0.11580615,-0.11580615,-6.76066e-05,-6.76066e-05,-6.76066e-05,-6.76066e-05,-1.5780821e-05,-1.5780821e-05,0.030665587,0.030665587,-0.030936077,-0.030936077,0.0095095484,0.0095095484,-0.021196612,-0.021196612,0.021156039,0.021156039,-0.009739465,-0.009739465,-0.011687064,-0.011687064,0.011416574,0.011416574,-0.011687064,-0.011687064,0.011416574,0.011416574,-0.02307974,-0.021958508,-0.096328265,-0.096328265,-0.02307974,-0.021958508,-0.096328265,-0.096328265,-0.003601857,-0.0024806251,-0.11580615,-0.11580615,-0.015288921,-0.014167689,0.007585847,0.0087070789,-2.2535533e-07,-2.2535533e-07,-1.0520547e-05,-1.0520547e-05,-9.6867248e-06,-9.6867248e-06,-1.0591778e-06,-1.0591778e-06,-0.0036241672,-0.0025029352,-0.11583771,-0.11583771,-4.8982151,-3.6982344,-7.238305,-7.238305,-3.0608122,-2.4608218,-3.5797039,-3.5797039,-0.13345441,-0.13233318,0.014046407,0.014046407,-0.0030577842,-0.0028335378,-0.020877915,-0.020877915,4.6363172,4.6363172,-4.7196101,-4.7142294,7.8299546e-05,7.8299546e-05,-3.966167e-16,-3.5545474e-16,1.1155535e-15,1.3542665e-15,-6.0097429e-15,-4.4971565e-15,-3.7725547e-16,-3.2905721e-16,4.2561184e-15,3.410985e-15,1.3199974e-05,4.558148e-06,8.5230461e-09,8.5230461e-09
-0.01769983,-0.016578598,-0.0075972714,-0.0087185034,-0.025297102,-0.025297102,0.12728004,0.12728004,-0.0075972714,-0.0087185034,0.03917677,0.039182992,-0.039258354,-0.039258354,0.039186274,0.039186274,-0.039258348,-0.039258348,-0.0036020772,-0.0024808452,-0.11581643,-0.11581643,-6.6051648e-05,-6.6051648e-05,-6.6051648e-05,-6.6051648e-05,-1.5417862e-05,-1.5417862e-05,0.030686476,0.030686476,-0.030950744,-0.030950744,0.0095194463,0.0095194463,-0.02120667,-0.02120667,0.021167029,0.021167029,-0.0097440749,-0.0097440749,-0.011687223,-0.011687223,0.011422954,0.011422954,-0.011687223,-0.011687223,0.011422954,0.011422954,-0.023089204,-0.021967972,-0.0963293,-0.0963293,-0.023089204,-0.021967972,-0.0963293,-0.0963293,-0.0036020772,-0.0024808452,-0.11581643,-0.11581643,-0.015289301,-0.014168069,0.0075972714,0.0087185034,-2.2017216e-07,-2.2017216e-07,-1.0278575e-05,-1.0278575e-05,-9.4639301e-06,-9.4639301e-06,-1.0348167e-06,-1.0348167e-06,-0.0036238742,-0.0025026423,-0.11584726,-0.11584726,-4.9006213,-3.7006406,-7.2388778,-7.2388778,-3.0636471,-2.4636567,-3.5799726,-3.5799726,-0.13351626,-0.13239503,0.014097753,0.014097753,-0.0030578601,-0.0028336137,-0.020878695,-0.020878695,4.6367287,4.6367287,-4.7202768,-4.714895,7.6498656e-05,7.6498656e-05,-3.9677667e-16,-3.5561471e-16,1.1151707e-15,1.3538765e-15,-6.0165028e-15,-4.5039569e-15,-3.7725581e-16,-3.2905755e-16,4.2574488e-15,3.4123154e-15,1.3068e-05,4.5125929e-06,8.1354947e-09,8.1354947e-09
-0.017750211,-0.016628979,-0.0076084331,-0.008729665,-0.025358644,-0.025358644,0.12729539,0.12729539,-0.0076084331,-0.008729665,0.039197387,0.039203546,-0.039277217,-0.039277217,0.039206796,0.039206796,-0.039277211,-0.039277211,-0.0036022923,-0.0024810604,-0.11582647,-0.11582647,-6.453246e-05,-6.453246e-05,-6.453246e-05,-6.453246e-05,-1.5063251e-05,-1.5063251e-05,0.030706884,0.030706884,-0.030965074,-0.030965074,0.0095291166,0.0095291166,-0.021216496,-0.021216496,0.021177767,0.021177767,-0.0097485787,-0.0097485787,-0.011687379,-0.011687379,0.011429188,0.011429188,-0.011687379,-0.011687379,0.011429188,0.011429188,-0.02309845,-0.021977219,-0.096330311,-0.096330311,-0.02309845,-0.021977219,-0.096330311,-0.096330311,-0.0036022923,-0.0024810604,-0.11582647,-0.11582647,-0.015289671,-0.014168439,0.0076084331,0.008729665,-2.151082e-07,-2.151082e-07,-1.0042167e-05,-1.0042167e-05,-9.2462597e-06,-9.2462597e-06,-1.0110159e-06,-1.0110159e-06,-0.003623588,-0.0025023561,-0.1158566,-0.1158566,-4.9029721,-3.7029914,-7.2394374,-7.2394374,-3.0664168,-2.4664264,-3.5802351,-3.5802351,-0.13357668,-0.13245545,0.014147919,0.014147919,-0.0030579343,-0.0028336879,-0.020879456,-0.020879456,4.6371307,4.6371307,-4.7209282,-4.7155454,7.4739187e-05,7.4739187e-05,-3.9693296e-16,-3.5577101e-16,1.1147964e-15,1.3534954e-15,-6.0231088e-15,-4.5106013e-15,-3.7725614e-16,-3.2905788e-16,4.2587487e-15,3.4136152e-15,1.2937345e-05,4.4674922e-06,7.7655656e-09,7.7655656e-09
-0.017799433,-0.016678201,-0.007619338,-0.00874057,-0.025418771,-0.025418771,0.12731037,0.12731037,-0.007619338,-0.00874057,0.03921753,0.039223628,-0.039295646,-0.039295646,0.039226845,0.039226845,-0.039295641,-0.039295641,-0.0036025025,-0.0024812705,-0.11583628,-0.11583628,-6.3048214e-05,-6.3048214e-05,-6.3048214e-05,-6.3048214e-05,-1.4716796e-05,-1.4716796e-05,0.030726822,0.030726822,-0.030979074,-0.030979074,0.0095385644,0.0095385644,-0.021226096,-0.021226096,0.021188258,0.021188258,-0.0097529789,-0.0097529789,-0.011687531,-0.011687531,0.011435279,0.011435279,-0.011687531,-0.011687531,0.011435279,0.011435279,-0.023107484,-0.021986252,-0.096331299,-0.096331299,-0.023107484,-0.021986252,-0.096331299,-0.096331299,-0.0036025025,-0.0024812705,-0.11583628,-0.11583628,-0.015290034,-0.014168802,0.007619338,0.00874057,-2.1016071e-07,-2.1016071e-07,-9.8111976e-06,-9.8111976e-06,-9.0335957e-06,-9.0335957e-06,-9.8776256e-07,-9.8776256e-07,-0.0036233084,-0.0025020764,-0.11586571,-0.11586571,-4.9052688,-3.7052881,-7.2399841,-7.2399841,-3.0691228,-2.4691324,-3.5804915,-3.5804915,-0.13363571,-0.13251448,0.01419693,0.01419693,-0.0030580067,-0.0028337603,-0.0208802,-0.0208802,4.6375235,4.6375235,-4.7215647,-4.7161809,7.3020186e-05,7.3020186e-05,-3.9708566e-16,-3.559237e-16,1.1144306e-15,1.3531231e-15,-6.0295643e-15,-4.5170934e-15,-3.7725646e-16,-3.2905821e-16,4.2600186e-15,3.4148852e-15,1.2807996e-05,4.4228413e-06,7.4124576e-09,7.4124576e-09
-0.017847522,-0.016726291,-0.0076299922,-0.0087512242,-0.025477515,-0.025477515,0.12732502,0.12732502,-0.0076299922,-0.0087512242,0.039237211,0.039243248,-0.039313652,-0.039313652,0.039246433,0.039246433,-0.039313647,-0.039313647,-0.0036027078,-0.0024814758,-0.11584587,-0.11584587,-6.1598105e-05,-6.1598105e-05,-6.1598105e-05,-6.1598105e-05,-1.437831e-05,-1.437831e-05,0.030746302,0.030746302,-0.030992753,-0.030992753,0.009547795,0.009547795,-0.021235475,-0.021235475,0.021198507,0.021198507,-0.0097572779,-0.0097572779,-0.01168768,-0.01168768,0.011441229,0.011441229,-0.01168768,-0.01168768,0.011441229,0.011441229,-0.02311631,-0.021995078,-0.096332264,-0.096332264,-0.02311631,-0.021995078,-0.096332264,-0.096332264,-0.0036027078,-0.0024814758,-0.11584587,-0.11584587,-0.015290387,-0.014169156,0.0076299922,0.0087512242,-2.0532702e-07,-2.0532702e-07,-9.58554e-06,-9.58554e-06,-8.825823e-06,-8.825823e-06,-9.6504402e-07,-9.6504402e-07,-0.0036230352,-0.0025018032,-0.11587462,-0.11587462,-4.9075127,-3.707532,-7.2405183,-7.2405183,-3.0717665,-2.4717762,-3.5807421,-3.5807421,-0.13369339,-0.13257216,0.014244815,0.014244815,-0.0030580775,-0.0028338311,-0.020880927,-0.020880927,4.6379073,4.6379073,-4.7221866,-4.7168019,7.1340721e-05,7.1340721e-05,-3.9723484e-16,-3.5607289e-16,1.1140729e-15,1.3527593e-15,-6.0358727e-15,-4.5234365e-15,-3.7725678e-16,-3.2905852e-16,4.2612594e-15,3.4161259e-15,1.2679939e-05,4.3786358e-06,7.0754057e-09,7.0754057e-09
-0.017894506,-0.016773274,-0.0076404013,-0.0087616333,-0.025534907,-0.025534907,0.12733932,0.12733932,-0.0076404013,-0.0087616333,0.039256441,0.039262418,-0.039331243,-0.039331243,0.03926557,0.03926557,-0.039331238,-0.039331238,-0.0036029084,-0.0024816764,-0.11585523,-0.11585523,-6.0181349e-05,-6.0181349e-05,-6.0181349e-05,-6.0181349e-05,-1.4047609e-05,-1.4047609e-05,0.030765334,0.030765334,-0.031006116,-0.031006116,0.0095568132,0.0095568132,-0.021244638,-0.021244638,0.021208521,0.021208521,-0.0097614781,-0.0097614781,-0.011687825,-0.011687825,0.011447043,0.011447043,-0.011687825,-0.011687825,0.011447043,0.011447043,-0.023124933,-0.022003701,-0.096333207,-0.096333207,-0.023124933,-0.022003701,-0.096333207,-0.096333207,-0.0036029084,-0.0024816764,-0.11585523,-0.11585523,-0.015290733,-0.014169501,0.0076404013,0.0087616333,-2.006045e-07,-2.006045e-07,-9.3650726e-06,-9.3650726e-06,-8.6228291e-06,-8.6228291e-06,-9.4284801e-07,-9.4284801e-07,-0.0036227683,-0.0025015363,-0.11588333,-0.11588333,-4.9097051,-3.7097244,-7.2410402,-7.2410402,-3.0743495,-2.4743591,-3.5809868,-3.5809868,-0.13374974,-0.13262851,0.014291598,0.014291598,-0.0030581466,-0.0028339003,-0.020881638,-0.020881638,4.6382822,4.6382822,-4.7227943,-4.7174086,6.9699885e-05,6.9699885e-05,-3.9738059e-16,-3.5621864e-16,1.1137233e-15,1.3524038e-15,-6.0420374e-15,-4.5296342e-15,-3.7725709e-16,-3.2905883e-16,4.2624716e-15,3.4173381e-15,1.2553162e-05,4.3348714e-06,6.7536799e-09,6.7536799e-09
-0.017940409,-0.016819177,-0.007650571,-0.008771803,-0.02559098,-0.02559098,0.1273533,0.1273533,-0.007650571,-0.008771803,0.039275229,0.039281146,-0.03934843,-0.03934843,0.039284268,0.039284268,-0.039348425,-0.039348425,-0.0036031044,-0.0024818724,-0.11586438,-0.11586438,-5.8797177e-05,-5.8797177e-05,-5.8797177e-05,-5.8797177e-05,-1.3724514e-05,-1.3724514e-05,0.030783928,0.030783928,-0.031019172,-0.031019172,0.0095656241,0.0095656241,-0.021253591,-0.021253591,0.021218304,0.021218304,-0.0097655816,-0.0097655816,-0.011687967,-0.011687967,0.011452723,0.011452723,-0.011687967,-0.011687967,0.011452723,0.011452723,-0.023133357,-0.022012125,-0.096334128,-0.096334128,-0.023133357,-0.022012125,-0.096334128,-0.096334128,-0.0036031044,-0.0024818724,-0.11586438,-0.11586438,-0.015291071,-0.014169839,0.007650571,0.008771803,-1.9599059e-07,-1.9599059e-07,-9.1496759e-06,-9.1496759e-06,-8.424504e-06,-8.424504e-06,-9.2116251e-07,-9.2116251e-07,-0.0036225075,-0.0025012755,-0.11589183,-0.11589183,-4.9118469,-3.7118662,-7.2415501,-7.2415501,-3.076873,-2.4768827,-3.581226,-3.581226,-0.13380479,-0.13268356,0.014337305,0.014337305,-0.0030582142,-0.0028339678,-0.020882332,-0.020882332,4.6386485,4.6386485,-4.723388,-4.7180014,6.8096787e-05,6.8096787e-05,-3.9752299e-16,-3.5636104e-16,1.1133815e-15,1.3520565e-15,-6.0480616e-15,-4.5356897e-15,-3.7725739e-16,-3.2905914e-16,4.2636559e-15,3.4185225e-15,1.2427651e-05,4.2915436e-06,6.4465834e-09,6.4465834e-09
-0.017985257,-0.016864025,-0.0076605068,-0.0087817387,-0.025645763,-0.025645763,0.12736696,0.12736696,-0.0076605068,-0.0087817387,0.039293587,0.039299445,-0.039365221,-0.039365221,0.039302535,0.039302535,-0.039365217,-0.039365217,-0.0036032959,-0.0024820639,-0.11587332,-0.11587332,-5.7444842e-05,-5.7444842e-05,-5.7444842e-05,-5.7444842e-05,-1.340885e-05,-1.340885e-05,0.030802095,0.030802095,-0.031031928,-0.031031928,0.0095742323,0.0095742323,-0.021262338,-0.021262338,0.021227862,0.021227862,-0.0097695908,-0.0097695908,-0.011688105,-0.011688105,0.011458272,0.011458272,-0.011688105,-0.011688105,0.011458272,0.011458272,-0.023141588,-0.022020356,-0.096335028,-0.096335028,-0.023141588,-0.022020356,-0.096335028,-0.096335028,-0.0036032959,-0.0024820639,-0.11587332,-0.11587332,-0.015291401,-0.014170169,0.0076605068,0.0087817387,-1.9148281e-07,-1.9148281e-07,-8.9392334e-06,-8.9392334e-06,-8.2307404e-06,-8.2307404e-06,-8.9997577e-07,-8.9997577e-07,-0.0036222527,-0.0025010207,-0.11590014,-0.11590014,-4.9139396,-3.7139589,-7.2420482,-7.2420482,-3.0793385,-2.4793481,-3.5814597,-3.5814597,-0.13385858,-0.13273734,0.014381961,0.014381961,-0.0030582802,-0.0028340338,-0.02088301,-0.02088301,4.6390064,4.6390064,-4.7239682,-4.7185807,6.6530561e-05,6.6530561e-05,-3.9766212e-16,-3.5650017e-16,1.1130474e-15,1.3517171e-15,-6.0539485e-15,-4.5416063e-15,-3.7725769e-16,-3.2905943e-16,4.264813e-15,3.4196795e-15,1.2303394e-05,4.2486481e-06,6.1534508e-09,6.1534508e-09
-0.018029072,-0.01690784,-0.007670214,-0.008791446,-0.025699286,-0.025699286,0.1273803,0.1273803,-0.007670214,-0.008791446,0.039311524,0.039317323,-0.039381627,-0.039381627,0.039320382,0.039320382,-0.039381622,-0.039381622,-0.003603483,-0.002482251,-0.11588205,-0.11588205,-5.6123611e-05,-5.6123611e-05,-5.6123611e-05,-5.6123611e-05,-1.3100447e-05,-1.3100447e-05,0.030819843,0.030819843,-0.031044391,-0.031044391,0.0095826425,0.0095826425,-0.021270883,-0.021270883,0.021237201,0.021237201,-0.0097735077,-0.0097735077,-0.011688241,-0.011688241,0.011463693,0.011463693,-0.011688241,-0.011688241,0.011463693,0.011463693,-0.023149629,-0.022028397,-0.096335907,-0.096335907,-0.023149629,-0.022028397,-0.096335907,-0.096335907,-0.003603483,-0.002482251,-0.11588205,-0.11588205,-0.015291724,-0.014170492,0.007670214,0.008791446,-1.870787e-07,-1.870787e-07,-8.733631e-06,-8.733631e-06,-8.0414334e-06,-8.0414334e-06,-8.7927633e-07,-8.7927633e-07,-0.0036220038,-0.0025007718,-0.11590825,-0.11590825,-4.9159841,-3.7160034,-7.2425349,-7.2425349,-3.0817473,-2.4817569,-3.5816879,-3.5816879,-0.13391113,-0.13278989,0.014425589,0.014425589,-0.0030583447,-0.0028340983,-0.020883672,-0.020883672,4.639356,4.639356,-4.724535,-4.7191466,6.5000358e-05,6.5000358e-05,-3.9779805e-16,-3.5663609e-16,1.1127208e-15,1.3513855e-15,-6.0597011e-15,-4.5473872e-15,-3.7725798e-16,-3.2905972e-16,4.2659434e-15,3.42081e-15,1.2180379e-05,4.2061807e-06,5.8736472e-09,5.8736472e-09
-0.01807188,-0.016950648,-0.007679698,-0.00880093,-0.025751578,-0.025751578,0.12739333,0.12739333,-0.007679698,-0.00880093,0.039329049,0.03933479,-0.039397655,-0.039397655,0.039337819,0.039337819,-0.03939765,-0.03939765,-0.0036036657,-0.0024824338,-0.11589059,-0.11589059,-5.4832768e-05,-5.4832768e-05,-5.4832768e-05,-5.4832768e-05,-1.2799136e-05,-1.2799136e-05,0.030837184,0.030837184,-0.031056567,-0.031056567,0.0095908592,0.0095908592,-0.021279232,-0.021279232,0.021246325,0.021246325,-0.0097773346,-0.0097773346,-0.011688373,-0.011688373,0.01146899,0.01146899,-0.011688373,-0.011688373,0.01146899,0.01146899,-0.023157486,-0.022036254,-0.096336766,-0.096336766,-0.023157486,-0.022036254,-0.096336766,-0.096336766,-0.0036036657,-0.0024824338,-0.11589059,-0.11589059,-0.015292039,-0.014170807,0.007679698,0.00880093,-1.8277589e-07,-1.8277589e-07,-8.5327575e-06,-8.5327575e-06,-7.8564804e-06,-7.8564804e-06,-8.5905297e-07,-8.5905297e-07,-0.0036217605,-0.0025005286,-0.11591618,-0.11591618,-4.9179815,-3.7180008,-7.2430104,-7.2430104,-3.0841007,-2.4841103,-3.581911,-3.581911,-0.13396247,-0.13284123,0.014468215,0.014468215,-0.0030584077,-0.0028341613,-0.020884319,-0.020884319,4.6396977,4.6396977,-4.7250889,-4.7196996,6.350535e-05,6.350535e-05,-3.9793085e-16,-3.5676889e-16,1.1124016e-15,1.3510615e-15,-6.0653225e-15,-4.5530355e-15,-3.7725826e-16,-3.2906e-16,4.2670479e-15,3.4219145e-15,1.2058594e-05,4.1641371e-06,5.6065666e-09,5.6065666e-09
-0.018113704,-0.016992472,-0.0076889639,-0.0088101959,-0.025802668,-0.025802668,0.12740607,0.12740607,-0.0076889639,-0.0088101959,0.039346172,0.039351856,-0.039413314,-0.039413314,0.039354854,0.039354854,-0.03941331,-0.03941331,-0.0036038443,-0.0024826123,-0.11589892,-0.11589892,-5.3571614e-05,-5.3571614e-05,-5.3571614e-05,-5.3571614e-05,-1.2504756e-05,-1.2504756e-05,0.030854126,0.030854126,-0.031068463,-0.031068463,0.009598887,0.009598887,-0.021287389,-0.021287389,0.021255239,0.021255239,-0.0097810734,-0.0097810734,-0.011688502,-0.011688502,0.011474165,0.011474165,-0.011688502,-0.011688502,0.011474165,0.011474165,-0.023165162,-0.02204393,-0.096337605,-0.096337605,-0.023165162,-0.02204393,-0.096337605,-0.096337605,-0.0036038443,-0.0024826123,-0.11589892,-0.11589892,-0.015292346,-0.014171114,0.0076889639,0.0088101959,-1.7857205e-07,-1.7857205e-07,-8.3365041e-06,-8.3365041e-06,-7.6757814e-06,-7.6757814e-06,-8.3929475e-07,-8.3929475e-07,-0.0036215229,-0.002500291,-0.11592393,-0.11592393,-4.9199331,-3.7199524,-7.243475,-7.243475,-3.0863999,-2.4864096,-3.5821289,-3.5821289,-0.13401263,-0.13289139,0.01450986,0.01450986,-0.0030584693,-0.0028342229,-0.020884952,-0.020884952,4.6400314,4.6400314,-4.7256301,-4.72024,6.2044727e-05,6.2044727e-05,-3.9806059e-16,-3.5689864e-16,1.1120895e-15,1.3507449e-15,-6.0708156e-15,-4.5585541e-15,-3.7725853e-16,-3.2906028e-16,4.268127e-15,3.4229936e-15,1.1938025e-05,4.1225131e-06,5.3516304e-09,5.3516304e-09
