e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.00024558783,0.00024558783,-0.00024558783,-0.00024558783,7.4193581e-15,7.4193581e-15,7.1204658e-15,7.1204658e-15,-0.00024558783,-0.00024558783,-6.5062135e-07,-6.5062135e-07,-7.8512434e-08,-7.8512434e-08,-5.8405402e-07,-5.8405402e-07,-7.8512434e-08,-7.8512434e-08,0.00024611125,0.00024611125,-7.3571671e-15,-7.3571671e-15,2.63863e-08,2.63863e-08,2.63863e-08,2.63863e-08,-2.9673776e-17,-2.9673776e-17,-4.449038e-07,-4.449038e-07,-7.8512435e-08,-7.8512435e-08,-4.449038e-07,-4.449038e-07,-7.8512435e-08,-7.8512435e-08,-4.6953983e-18,-4.6953983e-18,2.0733998e-16,2.0733998e-16,-5.2341623e-07,-5.2341623e-07,2.0686564e-16,2.0686564e-16,1.9133155e-07,1.9133155e-07,2.2100596e-15,2.2100596e-15,0.00024603273,0.00024603273,7.8512427e-08,7.8512427e-08,0.00024603273,0.00024603273,7.8512427e-08,7.8512427e-08,0.00024611125,0.00024611125,-7.3979205e-15,-7.3979205e-15,0.00024558783,0.00024558783,0.00024558783,0.00024558783,8.7954332e-11,8.7954332e-11,4.3225149e-17,4.3225149e-17,4.2201877e-09,4.2201877e-09,-4.1322334e-09,-4.1322334e-09,0.00024611995,0.00024611995,-7.4708607e-15,-7.4708607e-15,0.26340236,0.26340236,-4.705361e-13,-4.705361e-13,0.13169901,0.13169901,-2.3501636e-13,-2.3501636e-13,0.00024558783,0.00024558783,5.2341622e-07,5.2341622e-07,4.9117566e-05,4.9117566e-05,-1.6155737e-15,-1.6155737e-15,1.1754196e-14,1.1754196e-14,-1.175131e-14,-1.175131e-14,-5.8098044e-21,-5.8098044e-21,9.0353312e-18,9.0353312e-18,-7.1474779e-07,-7.1474779e-07,3.3188166e-16,3.3188166e-16,1.0580217e-17,1.0580217e-17,-1.8551582e-16,-1.8551582e-16,9.1530072e-08,9.1530072e-08,1.2332037e-31,1.2332037e-31
0.00024561409,0.00024561409,-0.00024561409,-0.00024561409,7.4513421e-15,7.4513421e-15,7.1548836e-15,7.1548836e-15,-0.00024561409,-0.00024561409,-6.2075297e-07,-6.2075297e-07,-7.4586813e-08,-7.4586813e-08,-5.5485132e-07,-5.5485132e-07,-7.4586813e-08,-7.4586813e-08,0.00024611133,0.00024611133,-7.3914043e-15,-7.3914043e-15,2.5066985e-08,2.5066985e-08,2.5066985e-08,2.5066985e-08,-2.9674194e-17,-2.9674194e-17,-4.2265861e-07,-4.2265861e-07,-7.4586813e-08,-7.4586813e-08,-4.2265861e-07,-4.2265861e-07,-7.4586813e-08,-7.4586813e-08,-4.3658862e-18,-4.3658862e-18,2.0718652e-16,2.0718652e-16,-4.9724542e-07,-4.9724542e-07,2.0704169e-16,2.0704169e-16,1.8176498e-07,1.8176498e-07,2.2102371e-15,2.2102371e-15,0.00024603674,0.00024603674,7.4586806e-08,7.4586806e-08,0.00024603674,0.00024603674,7.4586806e-08,7.4586806e-08,0.00024611133,0.00024611133,-7.4321577e-15,-7.4321577e-15,0.00024561409,0.00024561409,0.00024561409,0.00024561409,8.3556616e-11,8.3556616e-11,4.3224865e-17,4.3224865e-17,4.0091784e-09,4.0091784e-09,-3.9256218e-09,-3.9256218e-09,0.0002461196,0.0002461196,-7.5050988e-15,-7.5050988e-15,0.26340216,0.26340216,-4.7269393e-13,-4.7269393e-13,0.13169902,0.13169902,-2.3609466e-13,-2.3609466e-13,0.00024561409,0.00024561409,4.9724541e-07,4.9724541e-07,4.9122817e-05,4.9122817e-05,-1.6223856e-15,-1.6223856e-15,1.1828448e-14,1.1828448e-14,-1.1825543e-14,-1.1825543e-14,-2.7606115e-21,-2.7606115e-21,9.0353217e-18,9.0353217e-18,-6.790104e-07,-6.790104e-07,3.3187968e-16,3.3187968e-16,1.0580187e-17,1.0580187e-17,-1.8551547e-16,-1.8551547e-16,9.0614772e-08,9.0614772e-08,1.233187e-31,1.233187e-31
0.00024563903,0.00024563903,-0.00024563903,-0.00024563903,7.4833802e-15,7.4833802e-15,7.1893018e-15,7.1893018e-15,-0.00024563903,-0.00024563903,-5.9235139e-07,-5.9235139e-07,-7.0857472e-08,-7.0857472e-08,-5.2710875e-07,-5.2710875e-07,-7.0857472e-08,-7.0857472e-08,0.00024611141,0.00024611141,-7.4256419e-15,-7.4256419e-15,2.3813635e-08,2.3813635e-08,2.3813635e-08,2.3813635e-08,-2.9674607e-17,-2.9674607e-17,-4.0152568e-07,-4.0152568e-07,-7.0857472e-08,-7.0857472e-08,-4.0152568e-07,-4.0152568e-07,-7.0857472e-08,-7.0857472e-08,-4.0359354e-18,-4.0359354e-18,2.0703293e-16,2.0703293e-16,-4.7238315e-07,-4.7238315e-07,2.0721805e-16,2.0721805e-16,1.7267673e-07,1.7267673e-07,2.2104148e-15,2.2104148e-15,0.00024604055,0.00024604055,7.0857465e-08,7.0857465e-08,0.00024604055,0.00024604055,7.0857465e-08,7.0857465e-08,0.00024611141,0.00024611141,-7.4663953e-15,-7.4663953e-15,0.00024563903,0.00024563903,0.00024563903,0.00024563903,7.9378785e-11,7.9378785e-11,4.3224586e-17,4.3224586e-17,3.8087194e-09,3.8087194e-09,-3.7293407e-09,-3.7293407e-09,0.00024611927,0.00024611927,-7.5393371e-15,-7.5393371e-15,0.26340198,0.26340198,-4.7485177e-13,-4.7485177e-13,0.13169903,0.13169903,-2.3717296e-13,-2.3717296e-13,0.00024563903,0.00024563903,4.7238314e-07,4.7238314e-07,4.9127805e-05,4.9127805e-05,-1.6291975e-15,-1.6291975e-15,1.1902716e-14,1.1902716e-14,-1.1899793e-14,-1.1899793e-14,2.1872655e-22,2.1872655e-22,9.0353126e-18,9.0353126e-18,-6.4505988e-07,-6.4505988e-07,3.3187779e-16,3.3187779e-16,1.0580159e-17,1.0580159e-17,-1.8551513e-16,-1.8551513e-16,8.9708624e-08,8.9708624e-08,1.2331704e-31,1.2331704e-31
0.00024566272,0.00024566272,-0.00024566272,-0.00024566272,7.5154184e-15,7.5154184e-15,7.2237204e-15,7.2237204e-15,-0.00024566272,-0.00024566272,-5.6534353e-07,-5.6534353e-07,-6.7314598e-08,-6.7314598e-08,-5.0075332e-07,-5.0075332e-07,-6.7314598e-08,-6.7314598e-08,0.00024611149,0.00024611149,-7.4598797e-15,-7.4598797e-15,2.2622954e-08,2.2622954e-08,2.2622954e-08,2.2622954e-08,-2.9675014e-17,-2.9675014e-17,-3.8144939e-07,-3.8144939e-07,-6.7314599e-08,-6.7314599e-08,-3.8144939e-07,-3.8144939e-07,-6.7314599e-08,-6.7314599e-08,-3.7055562e-18,-3.7055562e-18,2.0687922e-16,2.0687922e-16,-4.4876399e-07,-4.4876399e-07,2.0739472e-16,2.0739472e-16,1.6404289e-07,1.6404289e-07,2.2105928e-15,2.2105928e-15,0.00024604417,0.00024604417,6.7314591e-08,6.7314591e-08,0.00024604417,0.00024604417,6.7314591e-08,6.7314591e-08,0.00024611149,0.00024611149,-7.500633e-15,-7.500633e-15,0.00024566272,0.00024566272,0.00024566272,0.00024566272,7.5409846e-11,7.5409846e-11,4.322431e-17,4.322431e-17,3.6182835e-09,3.6182835e-09,-3.5428736e-09,-3.5428736e-09,0.00024611895,0.00024611895,-7.5735757e-15,-7.5735757e-15,0.2634018,0.2634018,-4.7700963e-13,-4.7700963e-13,0.13169904,0.13169904,-2.3825128e-13,-2.3825128e-13,0.00024566272,0.00024566272,4.4876398e-07,4.4876398e-07,4.9132544e-05,4.9132544e-05,-1.6360094e-15,-1.6360094e-15,1.1976999e-14,1.1976999e-14,-1.1974057e-14,-1.1974057e-14,3.1298026e-21,3.1298026e-21,9.035304e-18,9.035304e-18,-6.1280689e-07,-6.1280689e-07,3.3187599e-16,3.3187599e-16,1.0580132e-17,1.0580132e-17,-1.855148e-16,-1.855148e-16,8.8811538e-08,8.8811538e-08,1.2331541e-31,1.2331541e-31
0.00024568523,0.00024568523,-0.00024568523,-0.00024568523,7.5474566e-15,7.5474566e-15,7.2581395e-15,7.2581395e-15,-0.00024568523,-0.00024568523,-5.3965996e-07,-5.3965996e-07,-6.3948868e-08,-6.3948868e-08,-4.7571565e-07,-4.7571565e-07,-6.3948868e-08,-6.3948868e-08,0.00024611156,0.00024611156,-7.4941178e-15,-7.4941178e-15,2.1491806e-08,2.1491806e-08,2.1491806e-08,2.1491806e-08,-2.9675416e-17,-2.9675416e-17,-3.6237692e-07,-3.6237692e-07,-6.3948869e-08,-6.3948869e-08,-3.6237692e-07,-3.6237692e-07,-6.3948869e-08,-6.3948869e-08,-3.3747587e-18,-3.3747587e-18,2.0672539e-16,2.0672539e-16,-4.2632579e-07,-4.2632579e-07,2.0757169e-16,2.0757169e-16,1.5584075e-07,1.5584075e-07,2.2107711e-15,2.2107711e-15,0.00024604761,0.00024604761,6.3948861e-08,6.3948861e-08,0.00024604761,0.00024604761,6.3948861e-08,6.3948861e-08,0.00024611156,0.00024611156,-7.5348711e-15,-7.5348711e-15,0.00024568523,0.00024568523,0.00024568523,0.00024568523,7.1639353e-11,7.1639353e-11,4.3224038e-17,4.3224038e-17,3.4373693e-09,3.4373693e-09,-3.36573e-09,-3.36573e-09,0.00024611865,0.00024611865,-7.6078146e-15,-7.6078146e-15,0.26340163,0.26340163,-4.791675e-13,-4.791675e-13,0.13169905,0.13169905,-2.3932959e-13,-2.3932959e-13,0.00024568523,0.00024568523,4.2632578e-07,4.2632578e-07,4.9137046e-05,4.9137046e-05,-1.6428213e-15,-1.6428213e-15,1.2051298e-14,1.2051298e-14,-1.2048338e-14,-1.2048338e-14,5.9741734e-21,5.9741734e-21,9.0352959e-18,9.0352959e-18,-5.8216654e-07,-5.8216654e-07,3.3187427e-16,3.3187427e-16,1.0580107e-17,1.0580107e-17,-1.855145e-16,-1.855145e-16,8.7923422e-08,8.7923422e-08,1.2331379e-31,1.2331379e-31
0.00024570662,0.00024570662,-0.00024570662,-0.00024570662,7.5794948e-15,7.5794948e-15,7.2925589e-15,7.2925589e-15,-0.00024570662,-0.00024570662,-5.1523473e-07,-5.1523473e-07,-6.0751425e-08,-6.0751425e-08,-4.5192987e-07,-4.5192987e-07,-6.0751425e-08,-6.0751425e-08,0.00024611162,0.00024611162,-7.5283561e-15,-7.5283561e-15,2.0417216e-08,2.0417216e-08,2.0417216e-08,2.0417216e-08,-2.9675813e-17,-2.9675813e-17,-3.4425808e-07,-3.4425808e-07,-6.0751425e-08,-6.0751425e-08,-3.4425808e-07,-3.4425808e-07,-6.0751425e-08,-6.0751425e-08,-3.0435526e-18,-3.0435526e-18,2.0657144e-16,2.0657144e-16,-4.050095e-07,-4.050095e-07,2.0774894e-16,2.0774894e-16,1.4804871e-07,1.4804871e-07,2.2109495e-15,2.2109495e-15,0.00024605087,0.00024605087,6.0751418e-08,6.0751418e-08,0.00024605087,0.00024605087,6.0751418e-08,6.0751418e-08,0.00024611162,0.00024611162,-7.5691094e-15,-7.5691094e-15,0.00024570662,0.00024570662,0.00024570662,0.00024570662,6.8057386e-11,6.8057386e-11,4.3223769e-17,4.3223769e-17,3.2655008e-09,3.2655008e-09,-3.1974435e-09,-3.1974435e-09,0.00024611836,0.00024611836,-7.6420537e-15,-7.6420537e-15,0.26340147,0.26340147,-4.8132539e-13,-4.8132539e-13,0.13169906,0.13169906,-2.4040792e-13,-2.4040792e-13,0.00024570662,0.00024570662,4.050095e-07,4.050095e-07,4.9141323e-05,4.9141323e-05,-1.6496333e-15,-1.6496333e-15,1.2125612e-14,1.2125612e-14,-1.2122633e-14,-1.2122633e-14,8.7533609e-21,8.7533609e-21,9.0352881e-18,9.0352881e-18,-5.5305822e-07,-5.5305822e-07,3.3187263e-16,3.3187263e-16,1.0580083e-17,1.0580083e-17,-1.8551421e-16,-1.8551421e-16,8.7044188e-08,8.7044188e-08,1.233122e-31,1.233122e-31
0.00024572693,0.00024572693,-0.00024572693,-0.00024572693,7.6114787e-15,7.6114787e-15,7.3269787e-15,7.3269787e-15,-0.00024572693,-0.00024572693,-4.9200519e-07,-4.9200519e-07,-5.7713854e-08,-5.7713854e-08,-4.2933338e-07,-4.2933338e-07,-5.7713854e-08,-5.7713854e-08,0.00024611169,0.00024611169,-7.5625947e-15,-7.5625947e-15,1.9396355e-08,1.9396355e-08,1.9396355e-08,1.9396355e-08,-2.9676204e-17,-2.9676204e-17,-3.2704517e-07,-3.2704517e-07,-5.7713854e-08,-5.7713854e-08,-3.2704517e-07,-3.2704517e-07,-5.7713854e-08,-5.7713854e-08,-2.7119476e-18,-2.7119476e-18,2.0641737e-16,2.0641737e-16,-3.8475903e-07,-3.8475903e-07,2.0792648e-16,2.0792648e-16,1.4064627e-07,1.4064627e-07,2.2111282e-15,2.2111282e-15,0.00024605398,0.00024605398,5.7713847e-08,5.7713847e-08,0.00024605398,0.00024605398,5.7713847e-08,5.7713847e-08,0.00024611169,0.00024611169,-7.603348e-15,-7.603348e-15,0.00024572693,0.00024572693,0.00024572693,0.00024572693,6.4654516e-11,6.4654516e-11,4.3223505e-17,4.3223505e-17,3.1022258e-09,3.1022258e-09,-3.0375713e-09,-3.0375713e-09,0.00024611809,0.00024611809,-7.676293e-15,-7.676293e-15,0.26340132,0.26340132,-4.8348329e-13,-4.8348329e-13,0.13169907,0.13169907,-2.4148625e-13,-2.4148625e-13,0.00024572693,0.00024572693,3.8475902e-07,3.8475902e-07,4.9145386e-05,4.9145386e-05,-1.6564452e-15,-1.6564452e-15,1.219994e-14,1.219994e-14,-1.2196943e-14,-1.2196943e-14,1.1468852e-20,1.1468852e-20,9.0352807e-18,9.0352807e-18,-5.254053e-07,-5.254053e-07,3.3187106e-16,3.3187106e-16,1.058006e-17,1.058006e-17,-1.8551393e-16,-1.8551393e-16,8.6173746e-08,8.6173746e-08,1.2331063e-31,1.2331063e-31
0.00024574623,0.00024574623,-0.00024574623,-0.00024574623,7.6435711e-15,7.6435711e-15,7.361399e-15,7.361399e-15,-0.00024574623,-0.00024574623,-4.699118e-07,-4.699118e-07,-5.4828161e-08,-5.4828161e-08,-4.0786671e-07,-4.0786671e-07,-5.4828161e-08,-5.4828161e-08,0.00024611175,0.00024611175,-7.5968335e-15,-7.5968335e-15,1.8426537e-08,1.8426537e-08,1.8426537e-08,1.8426537e-08,-2.9676589e-17,-2.9676589e-17,-3.1069291e-07,-3.1069291e-07,-5.4828161e-08,-5.4828161e-08,-3.1069291e-07,-3.1069291e-07,-5.4828161e-08,-5.4828161e-08,-2.3799529e-18,-2.3799529e-18,2.0626319e-16,2.0626319e-16,-3.6552108e-07,-3.6552108e-07,2.0810429e-16,2.0810429e-16,1.3361396e-07,1.3361396e-07,2.2113071e-15,2.2113071e-15,0.00024605692,0.00024605692,5.4828154e-08,5.4828154e-08,0.00024605692,0.00024605692,5.4828154e-08,5.4828154e-08,0.00024611175,0.00024611175,-7.6375868e-15,-7.6375868e-15,0.00024574623,0.00024574623,0.00024574623,0.00024574623,6.1421791e-11,6.1421791e-11,4.3223244e-17,4.3223244e-17,2.9471145e-09,2.9471145e-09,-2.8856927e-09,-2.8856927e-09,0.00024611783,0.00024611783,-7.7105326e-15,-7.7105326e-15,0.26340118,0.26340118,-4.856412e-13,-4.856412e-13,0.13169907,0.13169907,-2.4256459e-13,-2.4256459e-13,0.00024574623,0.00024574623,3.6552107e-07,3.6552107e-07,4.9149246e-05,4.9149246e-05,-1.6632571e-15,-1.6632571e-15,1.2274283e-14,1.2274283e-14,-1.2271267e-14,-1.2271267e-14,1.4122101e-20,1.4122101e-20,9.0352737e-18,9.0352737e-18,-4.9913504e-07,-4.9913504e-07,3.3186956e-16,3.3186956e-16,1.0580038e-17,1.0580038e-17,-1.8551367e-16,-1.8551367e-16,8.5312009e-08,8.5312009e-08,1.2330908e-31,1.2330908e-31
0.00024576456,0.00024576456,-0.00024576456,-0.00024576456,7.6756635e-15,7.6756635e-15,7.3958196e-15,7.3958196e-15,-0.00024576456,-0.00024576456,-4.4889802e-07,-4.4889802e-07,-5.2086753e-08,-5.2086753e-08,-3.8747337e-07,-3.8747337e-07,-5.2086753e-08,-5.2086753e-08,0.00024611181,0.00024611181,-7.6310726e-15,-7.6310726e-15,1.750521e-08,1.750521e-08,1.750521e-08,1.750521e-08,-2.967697e-17,-2.967697e-17,-2.9515827e-07,-2.9515827e-07,-5.2086753e-08,-5.2086753e-08,-2.9515827e-07,-2.9515827e-07,-5.2086753e-08,-5.2086753e-08,-2.0475778e-18,-2.0475778e-18,2.0610889e-16,2.0610889e-16,-3.4724502e-07,-3.4724502e-07,2.0828236e-16,2.0828236e-16,1.2693326e-07,1.2693326e-07,2.2114863e-15,2.2114863e-15,0.00024605972,0.00024605972,5.2086746e-08,5.2086746e-08,0.00024605972,0.00024605972,5.2086746e-08,5.2086746e-08,0.00024611181,0.00024611181,-7.6718259e-15,-7.6718259e-15,0.00024576456,0.00024576456,0.00024576456,0.00024576456,5.8350701e-11,5.8350701e-11,4.3222988e-17,4.3222988e-17,2.7997588e-09,2.7997588e-09,-2.7414081e-09,-2.7414081e-09,0.00024611759,0.00024611759,-7.7447724e-15,-7.7447724e-15,0.26340104,0.26340104,-4.8779913e-13,-4.8779913e-13,0.13169908,0.13169908,-2.4364293e-13,-2.4364293e-13,0.00024576456,0.00024576456,3.4724501e-07,3.4724501e-07,4.9152913e-05,4.9152913e-05,-1.6700691e-15,-1.6700691e-15,1.234864e-14,1.234864e-14,-1.2345606e-14,-1.2345606e-14,1.6714529e-20,1.6714529e-20,9.035267e-18,9.035267e-18,-4.7417829e-07,-4.7417829e-07,3.3186814e-16,3.3186814e-16,1.0580018e-17,1.0580018e-17,-1.8551342e-16,-1.8551342e-16,8.4458889e-08,8.4458889e-08,1.2330755e-31,1.2330755e-31
0.00024578198,0.00024578198,-0.00024578198,-0.00024578198,7.7075932e-15,7.7075932e-15,7.4302406e-15,7.4302406e-15,-0.00024578198,-0.00024578198,-4.289101e-07,-4.289101e-07,-4.9482415e-08,-4.9482415e-08,-3.680997e-07,-3.680997e-07,-4.9482415e-08,-4.9482415e-08,0.00024611186,0.00024611186,-7.6653119e-15,-7.6653119e-15,1.662995e-08,1.662995e-08,1.662995e-08,1.662995e-08,-2.9677344e-17,-2.9677344e-17,-2.8040036e-07,-2.8040036e-07,-4.9482415e-08,-4.9482415e-08,-2.8040036e-07,-2.8040036e-07,-4.9482416e-08,-4.9482416e-08,-1.714831e-18,-1.714831e-18,2.0595447e-16,2.0595447e-16,-3.2988277e-07,-3.2988277e-07,2.0846069e-16,2.0846069e-16,1.205866e-07,1.205866e-07,2.2116656e-15,2.2116656e-15,0.00024606238,0.00024606238,4.9482408e-08,4.9482408e-08,0.00024606238,0.00024606238,4.9482408e-08,4.9482408e-08,0.00024611186,0.00024611186,-7.7060652e-15,-7.7060652e-15,0.00024578198,0.00024578198,0.00024578198,0.00024578198,5.5433166e-11,5.5433166e-11,4.3222735e-17,4.3222735e-17,2.6597708e-09,2.6597708e-09,-2.6043377e-09,-2.6043377e-09,0.00024611735,0.00024611735,-7.7790125e-15,-7.7790125e-15,0.26340091,0.26340091,-4.8995708e-13,-4.8995708e-13,0.13169909,0.13169909,-2.4472128e-13,-2.4472128e-13,0.00024578198,0.00024578198,3.2988276e-07,3.2988276e-07,4.9156396e-05,4.9156396e-05,-1.6768811e-15,-1.6768811e-15,1.242301e-14,1.242301e-14,-1.2419958e-14,-1.2419958e-14,1.9247524e-20,1.9247524e-20,9.0352607e-18,9.0352607e-18,-4.5046937e-07,-4.5046937e-07,3.3186677e-16,3.3186677e-16,1.0579998e-17,1.0579998e-17,-1.8551318e-16,-1.8551318e-16,8.36143e-08,8.36143e-08,1.2330604e-31,1.2330604e-31
0.00024579853,0.00024579853,-0.00024579853,-0.00024579853,7.7396314e-15,7.7396314e-15,7.464662e-15,7.464662e-15,-0.00024579853,-0.00024579853,-4.0989701e-07,-4.0989701e-07,-4.7008295e-08,-4.7008295e-08,-3.4969472e-07,-3.4969472e-07,-4.7008295e-08,-4.7008295e-08,0.00024611192,0.00024611192,-7.6995515e-15,-7.6995515e-15,1.5798452e-08,1.5798452e-08,1.5798452e-08,1.5798452e-08,-2.9677713e-17,-2.9677713e-17,-2.6638034e-07,-2.6638034e-07,-4.7008295e-08,-4.7008295e-08,-2.6638034e-07,-2.6638034e-07,-4.7008295e-08,-4.7008295e-08,-1.3817213e-18,-1.3817213e-18,2.0579995e-16,2.0579995e-16,-3.1338863e-07,-3.1338863e-07,2.0863928e-16,2.0863928e-16,1.1455727e-07,1.1455727e-07,2.2118452e-15,2.2118452e-15,0.00024606491,0.00024606491,4.7008287e-08,4.7008287e-08,0.00024606491,0.00024606491,4.7008287e-08,4.7008287e-08,0.00024611192,0.00024611192,-7.7403048e-15,-7.7403048e-15,0.00024579853,0.00024579853,0.00024579853,0.00024579853,5.2661508e-11,5.2661508e-11,4.3222486e-17,4.3222486e-17,2.5267823e-09,2.5267823e-09,-2.4741208e-09,-2.4741208e-09,0.00024611713,0.00024611713,-7.8132528e-15,-7.8132528e-15,0.26340079,0.26340079,-4.9211503e-13,-4.9211503e-13,0.1316991,0.1316991,-2.4579964e-13,-2.4579964e-13,0.00024579853,0.00024579853,3.1338862e-07,3.1338862e-07,4.9159706e-05,4.9159706e-05,-1.683693e-15,-1.683693e-15,1.2497394e-14,1.2497394e-14,-1.2494323e-14,-1.2494323e-14,2.1722444e-20,2.1722444e-20,9.0352547e-18,9.0352547e-18,-4.279459e-07,-4.279459e-07,3.3186547e-16,3.3186547e-16,1.0579979e-17,1.0579979e-17,-1.8551295e-16,-1.8551295e-16,8.2778157e-08,8.2778157e-08,1.2330455e-31,1.2330455e-31
0.00024581425,0.00024581425,-0.00024581425,-0.00024581425,7.7716154e-15,7.7716154e-15,7.4990837e-15,7.4990837e-15,-0.00024581425,-0.00024581425,-3.9181025e-07,-3.9181025e-07,-4.465788e-08,-4.465788e-08,-3.3220998e-07,-3.3220998e-07,-4.465788e-08,-4.465788e-08,0.00024611197,0.00024611197,-7.7337913e-15,-7.7337913e-15,1.500853e-08,1.500853e-08,1.500853e-08,1.500853e-08,-2.9678077e-17,-2.9678077e-17,-2.5306132e-07,-2.5306132e-07,-4.465788e-08,-4.465788e-08,-2.5306132e-07,-2.5306132e-07,-4.465788e-08,-4.465788e-08,-1.0482572e-18,-1.0482572e-18,2.0564532e-16,2.0564532e-16,-2.977192e-07,-2.977192e-07,2.0881811e-16,2.0881811e-16,1.088294e-07,1.088294e-07,2.2120249e-15,2.2120249e-15,0.00024606731,0.00024606731,4.4657872e-08,4.4657872e-08,0.00024606731,0.00024606731,4.4657872e-08,4.4657872e-08,0.00024611197,0.00024611197,-7.7745446e-15,-7.7745446e-15,0.00024581425,0.00024581425,0.00024581425,0.00024581425,5.0028432e-11,5.0028432e-11,4.322224e-17,4.322224e-17,2.4004432e-09,2.4004432e-09,-2.3504148e-09,-2.3504148e-09,0.00024611692,0.00024611692,-7.8474933e-15,-7.8474933e-15,0.26340067,0.26340067,-4.9427301e-13,-4.9427301e-13,0.1316991,0.1316991,-2.46878e-13,-2.46878e-13,0.00024581425,0.00024581425,2.9771919e-07,2.9771919e-07,4.916285e-05,4.916285e-05,-1.690505e-15,-1.690505e-15,1.2571791e-14,1.2571791e-14,-1.2568701e-14,-1.2568701e-14,2.4140614e-20,2.4140614e-20,9.035249e-18,9.035249e-18,-4.0654861e-07,-4.0654861e-07,3.3186423e-16,3.3186423e-16,1.0579962e-17,1.0579962e-17,-1.8551274e-16,-1.8551274e-16,8.1950375e-08,8.1950375e-08,1.2330309e-31,1.2330309e-31
0.00024582918,0.00024582918,-0.00024582918,-0.00024582918,7.8036536e-15,7.8036536e-15,7.5335058e-15,7.5335058e-15,-0.00024582918,-0.00024582918,-3.7460375e-07,-3.7460375e-07,-4.2424986e-08,-4.2424986e-08,-3.1559948e-07,-3.1559948e-07,-4.2424986e-08,-4.2424986e-08,0.00024611202,0.00024611202,-7.7680314e-15,-7.7680314e-15,1.4258103e-08,1.4258103e-08,1.4258103e-08,1.4258103e-08,-2.9678435e-17,-2.9678435e-17,-2.4040825e-07,-2.4040825e-07,-4.2424986e-08,-4.2424986e-08,-2.4040825e-07,-2.4040825e-07,-4.2424986e-08,-4.2424986e-08,-7.1444691e-19,-7.1444691e-19,2.0549058e-16,2.0549058e-16,-2.8283324e-07,-2.8283324e-07,2.0899718e-16,2.0899718e-16,1.0338793e-07,1.0338793e-07,2.2122049e-15,2.2122049e-15,0.00024606959,0.00024606959,4.2424978e-08,4.2424978e-08,0.00024606959,0.00024606959,4.2424978e-08,4.2424978e-08,0.00024611202,0.00024611202,-7.8087847e-15,-7.8087847e-15,0.00024582918,0.00024582918,0.00024582918,0.00024582918,4.7527011e-11,4.7527011e-11,4.3221999e-17,4.3221999e-17,2.280421e-09,2.280421e-09,-2.232894e-09,-2.232894e-09,0.00024611672,0.00024611672,-7.881734e-15,-7.881734e-15,0.26340056,0.26340056,-4.9643099e-13,-4.9643099e-13,0.13169911,0.13169911,-2.4795637e-13,-2.4795637e-13,0.00024582918,0.00024582918,2.8283323e-07,2.8283323e-07,4.9165836e-05,4.9165836e-05,-1.697317e-15,-1.697317e-15,1.26462e-14,1.26462e-14,-1.2643092e-14,-1.2643092e-14,2.6503333e-20,2.6503333e-20,9.0352436e-18,9.0352436e-18,-3.8622118e-07,-3.8622118e-07,3.3186304e-16,3.3186304e-16,1.0579945e-17,1.0579945e-17,-1.8551254e-16,-1.8551254e-16,8.1130871e-08,8.1130871e-08,1.2330165e-31,1.2330165e-31
