e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.18429877,0.18429877,-0.18429877,-0.18429877,8.0158102e-14,8.0158102e-14,7.327472e-14,7.327472e-14,-0.18429877,-0.18429877,-1.0204071e-05,-1.0204071e-05,-1.8007183e-06,-1.8007183e-06,-1.0204071e-05,-1.0204071e-05,-1.8007183e-06,-1.8007183e-06,0,0,0.18431078,0.18431078,-7.5828233e-14,-7.5828233e-14,1.6596482e-06,1.6596482e-06,1.6596482e-06,1.6596482e-06,-8.9338259e-17,-8.9338259e-17,-1.0204071e-05,-1.0204071e-05,-1.8007183e-06,-1.8007183e-06,-1.0204071e-05,-1.0204071e-05,-1.8007183e-06,-1.8007183e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-1.2004789e-05,-1.2004789e-05,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18430897,0.18430897,1.8007183e-06,1.8007183e-06,0.18430897,0.18430897,1.8007183e-06,1.8007183e-06,0.18431078,0.18431078,-7.5384143e-14,-7.5384143e-14,0.18429877,0.18429877,0.18429877,0.18429877,-1.8007183e-06,-1.8007183e-06,1.1064322e-06,1.1064322e-06,-2.220446e-16,-2.220446e-16,1.2012068e-06,1.2012068e-06,-9.477465e-08,-9.477465e-08,0.18431078,0.18431078,-7.5384143e-14,-7.5384143e-14,2.9489724,2.9489724,-1.2106982e-12,-1.2106982e-12,1.4744862,1.4744862,-6.0695893e-13,-6.0695893e-13,0.18429877,0.18429877,1.2004789e-05,1.2004789e-05,0.036859754,0.036859754,-1.4876989e-14,-1.4876989e-14,-2.4348039e-14,-2.4348039e-14,2.0559034e-14,2.0559034e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-1.2004789e-05,-1.2004789e-05,0,0,0,0,0,0,0,0,0,0
0.18430042,0.18430042,-0.18430042,-0.18430042,8.0824236e-14,8.0824236e-14,7.3718809e-14,7.3718809e-14,-0.18430042,-0.18430042,-9.6938671e-06,-9.6938671e-06,-1.7106824e-06,-1.7106824e-06,-9.6938671e-06,-9.6938671e-06,-1.7106824e-06,-1.7106824e-06,0,0,0.18431183,0.18431183,-7.6272322e-14,-7.6272322e-14,1.5766658e-06,1.5766658e-06,1.5766658e-06,1.5766658e-06,-8.9338259e-17,-8.9338259e-17,-9.6938671e-06,-9.6938671e-06,-1.7106824e-06,-1.7106824e-06,-9.6938671e-06,-9.6938671e-06,-1.7106824e-06,-1.7106824e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-1.140455e-05,-1.140455e-05,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431012,0.18431012,1.7106824e-06,1.7106824e-06,0.18431012,0.18431012,1.7106824e-06,1.7106824e-06,0.18431183,0.18431183,-7.5939255e-14,-7.5939255e-14,0.18430042,0.18430042,0.18430042,0.18430042,-1.7106824e-06,-1.7106824e-06,1.0511106e-06,1.0511106e-06,-2.220446e-16,-2.220446e-16,1.1411465e-06,1.1411465e-06,-9.0035918e-08,-9.0035918e-08,0.18431183,0.18431183,-7.5939255e-14,-7.5939255e-14,2.9489892,2.9489892,-1.2193579e-12,-1.2193579e-12,1.4744946,1.4744946,-6.112888e-13,-6.112888e-13,0.18430042,0.18430042,1.1404549e-05,1.1404549e-05,0.036860084,0.036860084,-1.4988011e-14,-1.4988011e-14,-2.3959492e-14,-2.3959492e-14,2.0230924e-14,2.0230924e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-1.140455e-05,-1.140455e-05,0,0,0,0,0,0,0,0,0,0
0.18430199,0.18430199,-0.18430199,-0.18430199,8.1379348e-14,8.1379348e-14,7.4384943e-14,7.4384943e-14,-0.18430199,-0.18430199,-9.2091738e-06,-9.2091738e-06,-1.6251483e-06,-1.6251483e-06,-9.2091738e-06,-9.2091738e-06,-1.6251483e-06,-1.6251483e-06,0,0,0.18431282,0.18431282,-7.6827433e-14,-7.6827433e-14,1.4978325e-06,1.4978325e-06,1.4978325e-06,1.4978325e-06,-8.9338259e-17,-8.9338259e-17,-9.2091738e-06,-9.2091738e-06,-1.6251483e-06,-1.6251483e-06,-9.2091738e-06,-9.2091738e-06,-1.6251483e-06,-1.6251483e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-1.0834322e-05,-1.0834322e-05,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.1843112,0.1843112,1.6251482e-06,1.6251482e-06,0.1843112,0.1843112,1.6251482e-06,1.6251482e-06,0.18431282,0.18431282,-7.6494366e-14,-7.6494366e-14,0.18430199,0.18430199,0.18430199,0.18430199,-1.6251483e-06,-1.6251483e-06,9.9855503e-07,9.9855503e-07,-2.220446e-16,-2.220446e-16,1.0840892e-06,1.0840892e-06,-8.5534122e-08,-8.5534122e-08,0.18431282,0.18431282,-7.6494366e-14,-7.6494366e-14,2.9490052,2.9490052,-1.2280177e-12,-1.2280177e-12,1.4745026,1.4745026,-6.1561867e-13,-6.1561867e-13,0.18430199,0.18430199,1.0834322e-05,1.0834322e-05,0.036860398,0.036860398,-1.5099033e-14,-1.5099033e-14,-2.3569494e-14,-2.3569494e-14,1.9901591e-14,1.9901591e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-1.0834322e-05,-1.0834322e-05,0,0,0,0,0,0,0,0,0,0
0.18430348,0.18430348,-0.18430348,-0.18430348,8.1934459e-14,8.1934459e-14,7.4829032e-14,7.4829032e-14,-0.18430348,-0.18430348,-8.7487151e-06,-8.7487151e-06,-1.5438909e-06,-1.5438909e-06,-8.7487151e-06,-8.7487151e-06,-1.5438909e-06,-1.5438909e-06,0,0,0.18431377,0.18431377,-7.7382545e-14,-7.7382545e-14,1.4229409e-06,1.4229409e-06,1.4229409e-06,1.4229409e-06,-9.0205621e-17,-9.0205621e-17,-8.7487151e-06,-8.7487151e-06,-1.5438909e-06,-1.5438909e-06,-8.7487151e-06,-8.7487151e-06,-1.5438909e-06,-1.5438909e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-1.0292606e-05,-1.0292606e-05,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431223,0.18431223,1.5438908e-06,1.5438908e-06,0.18431223,0.18431223,1.5438908e-06,1.5438908e-06,0.18431377,0.18431377,-7.7049478e-14,-7.7049478e-14,0.18430348,0.18430348,0.18430348,0.18430348,-1.5438909e-06,-1.5438909e-06,9.4862728e-07,9.4862728e-07,-2.220446e-16,-2.220446e-16,1.0298847e-06,1.0298847e-06,-8.1257416e-08,-8.1257416e-08,0.18431377,0.18431377,-7.7049478e-14,-7.7049478e-14,2.9490204,2.9490204,-1.2365664e-12,-1.2365664e-12,1.4745102,1.4745102,-6.1983751e-13,-6.1983751e-13,0.18430348,0.18430348,1.0292606e-05,1.0292606e-05,0.036860696,0.036860696,-1.5210055e-14,-1.5210055e-14,-2.3178079e-14,-2.3178079e-14,1.9571064e-14,1.9571064e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-1.0292606e-05,-1.0292606e-05,0,0,0,0,0,0,0,0,0,0
0.1843049,0.1843049,-0.1843049,-0.1843049,8.2378548e-14,8.2378548e-14,7.5273121e-14,7.5273121e-14,-0.1843049,-0.1843049,-8.3112793e-06,-8.3112793e-06,-1.4666963e-06,-1.4666963e-06,-8.3112793e-06,-8.3112793e-06,-1.4666963e-06,-1.4666963e-06,0,0,0.18431467,0.18431467,-7.7937656e-14,-7.7937656e-14,1.3517939e-06,1.3517939e-06,1.3517939e-06,1.3517939e-06,-9.0205621e-17,-9.0205621e-17,-8.3112793e-06,-8.3112793e-06,-1.4666963e-06,-1.4666963e-06,-8.3112793e-06,-8.3112793e-06,-1.4666963e-06,-1.4666963e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-9.7779757e-06,-9.7779757e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431321,0.18431321,1.4666963e-06,1.4666963e-06,0.18431321,0.18431321,1.4666963e-06,1.4666963e-06,0.18431467,0.18431467,-7.7493567e-14,-7.7493567e-14,0.1843049,0.1843049,0.1843049,0.1843049,-1.4666963e-06,-1.4666963e-06,9.0119591e-07,9.0119591e-07,-2.220446e-16,-2.220446e-16,9.7839046e-07,9.7839046e-07,-7.7194545e-08,-7.7194545e-08,0.18431467,0.18431467,-7.7604589e-14,-7.7604589e-14,2.9490348,2.9490348,-1.2452261e-12,-1.2452261e-12,1.4745174,1.4745174,-6.2416738e-13,-6.2416738e-13,0.1843049,0.1843049,9.7779756e-06,9.7779756e-06,0.036860979,0.036860979,-1.5321078e-14,-1.5321078e-14,-2.2785279e-14,-2.2785279e-14,1.9239369e-14,1.9239369e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-9.7779757e-06,-9.7779757e-06,0,0,0,0,0,0,0,0,0,0
0.18430624,0.18430624,-0.18430624,-0.18430624,8.293366e-14,8.293366e-14,7.5939255e-14,7.5939255e-14,-0.18430624,-0.18430624,-7.8957154e-06,-7.8957154e-06,-1.3933615e-06,-1.3933615e-06,-7.8957154e-06,-7.8957154e-06,-1.3933615e-06,-1.3933615e-06,0,0,0.18431553,0.18431553,-7.8492768e-14,-7.8492768e-14,1.2842042e-06,1.2842042e-06,1.2842042e-06,1.2842042e-06,-9.0205621e-17,-9.0205621e-17,-7.8957154e-06,-7.8957154e-06,-1.3933615e-06,-1.3933615e-06,-7.8957154e-06,-7.8957154e-06,-1.3933615e-06,-1.3933615e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-9.2890769e-06,-9.2890769e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431414,0.18431414,1.3933615e-06,1.3933615e-06,0.18431414,0.18431414,1.3933615e-06,1.3933615e-06,0.18431553,0.18431553,-7.8048679e-14,-7.8048679e-14,0.18430624,0.18430624,0.18430624,0.18430624,-1.3933615e-06,-1.3933615e-06,8.5613612e-07,8.5613612e-07,-2.220446e-16,-2.220446e-16,9.2947094e-07,9.2947094e-07,-7.3334818e-08,-7.3334818e-08,0.18431553,0.18431553,-7.8159701e-14,-7.8159701e-14,2.9490485,2.9490485,-1.2538859e-12,-1.2538859e-12,1.4745242,1.4745242,-6.2849725e-13,-6.2849725e-13,0.18430624,0.18430624,9.2890768e-06,9.2890768e-06,0.036861248,0.036861248,-1.54321e-14,-1.54321e-14,-2.2391125e-14,-2.2391125e-14,1.8906533e-14,1.8906533e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-9.2890769e-06,-9.2890769e-06,0,0,0,0,0,0,0,0,0,0
0.18430752,0.18430752,-0.18430752,-0.18430752,8.3377749e-14,8.3377749e-14,7.6383344e-14,7.6383344e-14,-0.18430752,-0.18430752,-7.5009296e-06,-7.5009296e-06,-1.3236935e-06,-1.3236935e-06,-7.5009296e-06,-7.5009296e-06,-1.3236935e-06,-1.3236935e-06,0,0,0.18431634,0.18431634,-7.9047879e-14,-7.9047879e-14,1.219994e-06,1.219994e-06,1.219994e-06,1.219994e-06,-9.0205621e-17,-9.0205621e-17,-7.5009296e-06,-7.5009296e-06,-1.3236935e-06,-1.3236935e-06,-7.5009296e-06,-7.5009296e-06,-1.3236935e-06,-1.3236935e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-8.824623e-06,-8.824623e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431502,0.18431502,1.3236934e-06,1.3236934e-06,0.18431502,0.18431502,1.3236934e-06,1.3236934e-06,0.18431634,0.18431634,-7.860379e-14,-7.860379e-14,0.18430752,0.18430752,0.18430752,0.18430752,-1.3236935e-06,-1.3236935e-06,8.1332931e-07,8.1332931e-07,-2.220446e-16,-2.220446e-16,8.8299739e-07,8.8299739e-07,-6.9668077e-08,-6.9668077e-08,0.18431634,0.18431634,-7.8714812e-14,-7.8714812e-14,2.9490615,2.9490615,-1.2625456e-12,-1.2625456e-12,1.4745308,1.4745308,-6.3282712e-13,-6.3282712e-13,0.18430752,0.18430752,8.824623e-06,8.824623e-06,0.036861504,0.036861504,-1.5543122e-14,-1.5543122e-14,-2.1995647e-14,-2.1995647e-14,1.8572581e-14,1.8572581e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-8.824623e-06,-8.824623e-06,0,0,0,0,0,0,0,0,0,0
0.18430873,0.18430873,-0.18430873,-0.18430873,8.4043883e-14,8.4043883e-14,7.7049478e-14,7.7049478e-14,-0.18430873,-0.18430873,-7.1258831e-06,-7.1258831e-06,-1.2575088e-06,-1.2575088e-06,-7.1258831e-06,-7.1258831e-06,-1.2575088e-06,-1.2575088e-06,0,0,0.18431712,0.18431712,-7.9602991e-14,-7.9602991e-14,1.1589943e-06,1.1589943e-06,1.1589943e-06,1.1589943e-06,-9.0205621e-17,-9.0205621e-17,-7.1258831e-06,-7.1258831e-06,-1.2575088e-06,-1.2575088e-06,-7.1258831e-06,-7.1258831e-06,-1.2575088e-06,-1.2575088e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-8.3833919e-06,-8.3833919e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431586,0.18431586,1.2575087e-06,1.2575087e-06,0.18431586,0.18431586,1.2575087e-06,1.2575087e-06,0.18431712,0.18431712,-7.9158902e-14,-7.9158902e-14,0.18430873,0.18430873,0.18430873,0.18430873,-1.2575088e-06,-1.2575088e-06,7.7266285e-07,7.7266285e-07,-2.220446e-16,-2.220446e-16,8.3884752e-07,8.3884752e-07,-6.6184673e-08,-6.6184673e-08,0.18431712,0.18431712,-7.9158902e-14,-7.9158902e-14,2.9490739,2.9490739,-1.2710943e-12,-1.2710943e-12,1.4745369,1.4745369,-6.3715699e-13,-6.3715699e-13,0.18430873,0.18430873,8.3833918e-06,8.3833918e-06,0.036861747,0.036861747,-1.5654145e-14,-1.5654145e-14,-2.1598876e-14,-2.1598876e-14,1.8237539e-14,1.8237539e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-8.3833919e-06,-8.3833919e-06,0,0,0,0,0,0,0,0,0,0
0.18430989,0.18430989,-0.18430989,-0.18430989,8.4598994e-14,8.4598994e-14,7.7493567e-14,7.7493567e-14,-0.18430989,-0.18430989,-6.769589e-06,-6.769589e-06,-1.1946333e-06,-1.1946333e-06,-6.769589e-06,-6.769589e-06,-1.1946333e-06,-1.1946333e-06,0,0,0.18431785,0.18431785,-8.004708e-14,-8.004708e-14,1.1010446e-06,1.1010446e-06,1.1010446e-06,1.1010446e-06,-9.0205621e-17,-9.0205621e-17,-6.769589e-06,-6.769589e-06,-1.1946333e-06,-1.1946333e-06,-6.769589e-06,-6.769589e-06,-1.1946333e-06,-1.1946333e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-7.9642223e-06,-7.9642223e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431666,0.18431666,1.1946333e-06,1.1946333e-06,0.18431666,0.18431666,1.1946333e-06,1.1946333e-06,0.18431785,0.18431785,-7.9714013e-14,-7.9714013e-14,0.18430989,0.18430989,0.18430989,0.18430989,-1.1946333e-06,-1.1946333e-06,7.340297e-07,7.340297e-07,-2.220446e-16,-2.220446e-16,7.9690514e-07,7.9690514e-07,-6.287544e-08,-6.287544e-08,0.18431785,0.18431785,-7.9714013e-14,-7.9714013e-14,2.9490856,2.9490856,-1.2797541e-12,-1.2797541e-12,1.4745428,1.4745428,-6.4148686e-13,-6.4148686e-13,0.18430989,0.18430989,7.9642222e-06,7.9642222e-06,0.036861977,0.036861977,-1.5737411e-14,-1.5737411e-14,-2.1200842e-14,-2.1200842e-14,1.7901431e-14,1.7901431e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-7.9642223e-06,-7.9642223e-06,0,0,0,0,0,0,0,0,0,0
0.18431098,0.18431098,-0.18431098,-0.18431098,8.4932061e-14,8.4932061e-14,7.8159701e-14,7.8159701e-14,-0.18431098,-0.18431098,-6.4311095e-06,-6.4311095e-06,-1.1349017e-06,-1.1349017e-06,-6.4311095e-06,-6.4311095e-06,-1.1349017e-06,-1.1349017e-06,0,0,0.18431855,0.18431855,-8.0602192e-14,-8.0602192e-14,1.0459923e-06,1.0459923e-06,1.0459923e-06,1.0459923e-06,-9.0205621e-17,-9.0205621e-17,-6.4311095e-06,-6.4311095e-06,-1.1349017e-06,-1.1349017e-06,-6.4311095e-06,-6.4311095e-06,-1.1349017e-06,-1.1349017e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-7.5660112e-06,-7.5660112e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431741,0.18431741,1.1349016e-06,1.1349016e-06,0.18431741,0.18431741,1.1349016e-06,1.1349016e-06,0.18431855,0.18431855,-8.0269125e-14,-8.0269125e-14,0.18431098,0.18431098,0.18431098,0.18431098,-1.1349017e-06,-1.1349017e-06,6.9732822e-07,6.9732822e-07,-2.220446e-16,-2.220446e-16,7.5705989e-07,7.5705989e-07,-5.9731668e-08,-5.9731668e-08,0.18431855,0.18431855,-8.0269125e-14,-8.0269125e-14,2.9490968,2.9490968,-1.2884138e-12,-1.2884138e-12,1.4745484,1.4745484,-6.4581673e-13,-6.4581673e-13,0.18431098,0.18431098,7.5660111e-06,7.5660111e-06,0.036862196,0.036862196,-1.5848434e-14,-1.5848434e-14,-2.0801572e-14,-2.0801572e-14,1.7564282e-14,1.7564282e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-7.5660112e-06,-7.5660112e-06,0,0,0,0,0,0,0,0,0,0
0.18431202,0.18431202,-0.18431202,-0.18431202,8.5709218e-14,8.5709218e-14,7.860379e-14,7.860379e-14,-0.18431202,-0.18431202,-6.109554e-06,-6.109554e-06,-1.0781566e-06,-1.0781566e-06,-6.109554e-06,-6.109554e-06,-1.0781566e-06,-1.0781566e-06,0,0,0.18431921,0.18431921,-8.1157303e-14,-8.1157303e-14,9.9369271e-07,9.9369271e-07,9.9369271e-07,9.9369271e-07,-9.0205621e-17,-9.0205621e-17,-6.109554e-06,-6.109554e-06,-1.0781566e-06,-1.0781566e-06,-6.109554e-06,-6.109554e-06,-1.0781566e-06,-1.0781566e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-7.1877106e-06,-7.1877106e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431813,0.18431813,1.0781565e-06,1.0781565e-06,0.18431813,0.18431813,1.0781565e-06,1.0781565e-06,0.18431921,0.18431921,-8.0824236e-14,-8.0824236e-14,0.18431202,0.18431202,0.18431202,0.18431202,-1.0781566e-06,-1.0781566e-06,6.6246181e-07,6.6246181e-07,-2.220446e-16,-2.220446e-16,7.1920689e-07,7.1920689e-07,-5.6745084e-08,-5.6745084e-08,0.18431921,0.18431921,-8.0824236e-14,-8.0824236e-14,2.9491074,2.9491074,-1.2970736e-12,-1.2970736e-12,1.4745537,1.4745537,-6.501466e-13,-6.501466e-13,0.18431202,0.18431202,7.1877105e-06,7.1877105e-06,0.036862405,0.036862405,-1.5959456e-14,-1.5959456e-14,-2.0401095e-14,-2.0401095e-14,1.7226115e-14,1.7226115e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-7.1877106e-06,-7.1877106e-06,0,0,0,0,0,0,0,0,0,0
0.18431301,0.18431301,-0.18431301,-0.18431301,8.6042284e-14,8.6042284e-14,7.9047879e-14,7.9047879e-14,-0.18431301,-0.18431301,-5.8040763e-06,-5.8040763e-06,-1.0242488e-06,-1.0242488e-06,-5.8040763e-06,-5.8040763e-06,-1.0242488e-06,-1.0242488e-06,0,0,0.18431984,0.18431984,-8.1712415e-14,-8.1712415e-14,9.4400808e-07,9.4400808e-07,9.4400808e-07,9.4400808e-07,-9.0205621e-17,-9.0205621e-17,-5.8040763e-06,-5.8040763e-06,-1.0242488e-06,-1.0242488e-06,-5.8040763e-06,-5.8040763e-06,-1.0242488e-06,-1.0242488e-06,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-6.8283251e-06,-6.8283251e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431882,0.18431882,1.0242487e-06,1.0242487e-06,0.18431882,0.18431882,1.0242487e-06,1.0242487e-06,0.18431984,0.18431984,-8.1379348e-14,-8.1379348e-14,0.18431301,0.18431301,0.18431301,0.18431301,-1.0242488e-06,-1.0242488e-06,6.2933872e-07,6.2933872e-07,-2.220446e-16,-2.220446e-16,6.8324655e-07,6.8324655e-07,-5.390783e-08,-5.390783e-08,0.18431984,0.18431984,-8.1379348e-14,-8.1379348e-14,2.9491174,2.9491174,-1.3056223e-12,-1.3056223e-12,1.4745587,1.4745587,-6.5436545e-13,-6.5436545e-13,0.18431301,0.18431301,6.828325e-06,6.828325e-06,0.036862602,0.036862602,-1.6070478e-14,-1.6070478e-14,-1.9999438e-14,-1.9999438e-14,1.6886953e-14,1.6886953e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-6.8283251e-06,-6.8283251e-06,0,0,0,0,0,0,0,0,0,0
0.18431395,0.18431395,-0.18431395,-0.18431395,8.6597396e-14,8.6597396e-14,7.9714013e-14,7.9714013e-14,-0.18431395,-0.18431395,-5.5138725e-06,-5.5138725e-06,-9.7303632e-07,-9.7303632e-07,-5.5138725e-06,-5.5138725e-06,-9.7303632e-07,-9.7303632e-07,0,0,0.18432044,0.18432044,-8.2267526e-14,-8.2267526e-14,8.9680767e-07,8.9680767e-07,8.9680767e-07,8.9680767e-07,-9.0205621e-17,-9.0205621e-17,-5.5138725e-06,-5.5138725e-06,-9.7303632e-07,-9.7303632e-07,-5.5138725e-06,-5.5138725e-06,-9.7303632e-07,-9.7303632e-07,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-6.4869088e-06,-6.4869088e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18431946,0.18431946,9.7303624e-07,9.7303624e-07,0.18431946,0.18431946,9.7303624e-07,9.7303624e-07,0.18432044,0.18432044,-8.1823437e-14,-8.1823437e-14,0.18431395,0.18431395,0.18431395,0.18431395,-9.7303632e-07,-9.7303632e-07,5.9787178e-07,5.9787178e-07,-2.220446e-16,-2.220446e-16,6.4908422e-07,6.4908422e-07,-5.1212439e-08,-5.1212439e-08,0.18432044,0.18432044,-8.1934459e-14,-8.1934459e-14,2.949127,2.949127,-1.314282e-12,-1.314282e-12,1.4745635,1.4745635,-6.5869532e-13,-6.5869532e-13,0.18431395,0.18431395,6.4869088e-06,6.4869088e-06,0.03686279,0.03686279,-1.6181501e-14,-1.6181501e-14,-1.9596629e-14,-1.9596629e-14,1.6546819e-14,1.6546819e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-6.4869088e-06,-6.4869088e-06,0,0,0,0,0,0,0,0,0,0
0.18431484,0.18431484,-0.18431484,-0.18431484,8.726353e-14,8.726353e-14,8.0158102e-14,8.0158102e-14,-0.18431484,-0.18431484,-5.2381789e-06,-5.2381789e-06,-9.2438451e-07,-9.2438451e-07,-5.2381789e-06,-5.2381789e-06,-9.2438451e-07,-9.2438451e-07,0,0,0.18432101,0.18432101,-8.2822638e-14,-8.2822638e-14,8.5196729e-07,8.5196729e-07,8.5196729e-07,8.5196729e-07,-9.0205621e-17,-9.0205621e-17,-5.2381789e-06,-5.2381789e-06,-9.2438451e-07,-9.2438451e-07,-5.2381789e-06,-5.2381789e-06,-9.2438451e-07,-9.2438451e-07,-6.9388939e-16,-6.9388939e-16,2.1094237e-15,2.1094237e-15,-6.1625634e-06,-6.1625634e-06,1.3322676e-15,1.3322676e-15,2.220446e-16,2.220446e-16,1.3322676e-15,1.3322676e-15,0.18432008,0.18432008,9.2438443e-07,9.2438443e-07,0.18432008,0.18432008,9.2438443e-07,9.2438443e-07,0.18432101,0.18432101,-8.2378548e-14,-8.2378548e-14,0.18431484,0.18431484,0.18431484,0.18431484,-9.2438451e-07,-9.2438451e-07,5.6797819e-07,5.6797819e-07,-2.220446e-16,-2.220446e-16,6.1663001e-07,6.1663001e-07,-4.8651817e-08,-4.8651817e-08,0.18432101,0.18432101,-8.2489571e-14,-8.2489571e-14,2.9491361,2.9491361,-1.3229418e-12,-1.3229418e-12,1.474568,1.474568,-6.6302519e-13,-6.6302519e-13,0.18431484,0.18431484,6.1625633e-06,6.1625633e-06,0.036862969,0.036862969,-1.6292523e-14,-1.6292523e-14,-1.9192692e-14,-1.9192692e-14,1.6205735e-14,1.6205735e-14,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,-6.1625634e-06,-6.1625634e-06,0,0,0,0,0,0,0,0,0,0
