e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-1.5331143,-1.5331143,1.5259722,1.5259722,-0.0071421321,-0.0071421321,0.13527479,0.13527479,1.5259722,1.6683891,0.036607623,0.036607623,-0.036607623,-0.036607623,0.036607623,0.036607623,-0.036607623,-0.036607623,0,0,-1.5366535,-1.5366535,-0.12459352,-0.12459352,-0.00083591328,-0.00083591328,-0.00083591328,-0.00083591328,-6.7776752e-05,-6.7776752e-05,0.028839427,0.028839427,-0.028839427,-0.028839427,0.009079079,0.009079079,-0.019760348,-0.019760348,0.019760348,0.019760348,-0.009079079,-0.009079079,-0.010681269,-0.010681269,0.010681269,0.010681269,-0.010681269,-0.010681269,0.010681269,0.010681269,-1.5548116,-1.5548116,-0.10643537,-0.10643537,-1.5548116,-1.5548116,-0.10643537,-0.10643537,-1.5366535,-1.5366535,-0.12459352,-0.12459352,-1.5473347,-1.5473347,-1.5259722,-1.5259722,-0.00055727552,-0.00055727552,-4.5184501e-05,-4.5184501e-05,-0.00059780514,-0.00059780514,-4.6548823e-06,-4.6548823e-06,-1.5366535,-1.5366535,-0.12459352,-0.12459352,-24.601992,-24.601992,-1.97796,-1.97796,-12.310318,-12.310318,-0.97965816,-0.97965816,-1.6577079,-1.6577079,-0.0035391373,-0.0035391373,-0.30946695,-0.30946695,-0.022782451,-0.022782451,4.5835985,4.5835985,8.5977777,8.5977777,0.0003090153,0.0003090153,-6.7723605e-15,-6.7723605e-15,-2.4424907e-14,-2.4424907e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5338786,-1.5338786,1.5264934,1.5264934,-0.0073852624,-0.0073852624,0.13534223,0.13534223,1.5264934,1.6692209,0.036687454,0.036687454,-0.036687454,-0.036687454,0.036687454,0.036687454,-0.036687454,-0.036687454,0,0,-1.5371979,-1.5371979,-0.12463767,-0.12463767,-0.00081668727,-0.00081668727,-0.00081668727,-0.00081668727,-6.6217887e-05,-6.6217887e-05,0.028902318,0.028902318,-0.028902318,-0.028902318,0.0090988777,0.0090988777,-0.01980344,-0.01980344,0.01980344,0.01980344,-0.0090988777,-0.0090988777,-0.010704562,-0.010704562,0.010704562,0.010704562,-0.010704562,-0.010704562,0.010704562,0.010704562,-1.5553957,-1.5553957,-0.10643991,-0.10643991,-1.5553957,-1.5553957,-0.10643991,-0.10643991,-1.5371979,-1.5371979,-0.12463767,-0.12463767,-1.5479025,-1.5479025,-1.5264934,-1.5264934,-0.00054445818,-0.00054445818,-4.4145258e-05,-4.4145258e-05,-0.00058405562,-0.00058405562,-4.5478201e-06,-4.5478201e-06,-1.5371979,-1.5371979,-0.12463767,-0.12463767,-24.610737,-24.610737,-1.9786324,-1.9786324,-12.314711,-12.314711,-0.97997406,-0.97997406,-1.6585163,-1.6585163,-0.0033192996,-0.0033192996,-0.3095805,-0.3095805,-0.022786621,-0.022786621,4.5852225,4.5852225,8.5885112,8.5885112,0.00030190795,0.00030190795,-6.7723605e-15,-6.7723605e-15,-2.4424907e-14,-2.4424907e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5346253,-1.5346253,1.5270025,1.5270025,-0.0076228007,-0.0076228007,0.13540812,0.13540812,1.5270025,1.6700335,0.036765448,0.036765448,-0.036765448,-0.036765448,0.036765448,0.036765448,-0.036765448,-0.036765448,0,0,-1.5377299,-1.5377299,-0.1246808,-0.1246808,-0.00079790346,-0.00079790346,-0.00079790346,-0.00079790346,-6.4694875e-05,-6.4694875e-05,0.028963761,0.028963761,-0.028963761,-0.028963761,0.0091182211,0.0091182211,-0.01984554,-0.01984554,0.01984554,0.01984554,-0.0091182211,-0.0091182211,-0.010727319,-0.010727319,0.010727319,0.010727319,-0.010727319,-0.010727319,0.010727319,0.010727319,-1.5559663,-1.5559663,-0.10644436,-0.10644436,-1.5559663,-1.5559663,-0.10644436,-0.10644436,-1.5377299,-1.5377299,-0.1246808,-0.1246808,-1.5484572,-1.5484572,-1.5270025,-1.5270025,-0.00053193564,-0.00053193564,-4.3129917e-05,-4.3129917e-05,-0.00057062234,-0.00057062234,-4.4432202e-06,-4.4432202e-06,-1.5377299,-1.5377299,-0.1246808,-0.1246808,-24.619281,-24.619281,-1.9792894,-1.9792894,-12.319003,-12.319003,-0.98028268,-0.98028268,-1.6593061,-1.6593061,-0.0031045182,-0.0031045182,-0.30969144,-0.30969144,-0.022790696,-0.022790696,4.5868092,4.5868092,8.5794833,8.5794833,0.00029496406,0.00029496406,-6.7723605e-15,-6.7723605e-15,-2.4424907e-14,-2.4424907e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5353549,-1.5353549,1.5275,1.5275,-0.0078548756,-0.0078548756,0.13547249,0.13547249,1.5275,1.6708274,0.036841648,0.036841648,-0.036841648,-0.036841648,0.036841648,0.036841648,-0.036841648,-0.036841648,0,0,-1.5382496,-1.5382496,-0.12472294,-0.12472294,-0.00077955169,-0.00077955169,-0.00077955169,-0.00077955169,-6.3206893e-05,-6.3206893e-05,0.029023791,0.029023791,-0.029023791,-0.029023791,0.0091371195,0.0091371195,-0.019886672,-0.019886672,0.019886672,0.019886672,-0.0091371195,-0.0091371195,-0.010749552,-0.010749552,0.010749552,0.010749552,-0.010749552,-0.010749552,0.010749552,0.010749552,-1.5565238,-1.5565238,-0.1064487,-0.1064487,-1.5565238,-1.5565238,-0.1064487,-0.1064487,-1.5382496,-1.5382496,-0.12472294,-0.12472294,-1.5489991,-1.5489991,-1.5275,-1.5275,-0.00051970112,-0.00051970112,-4.2137929e-05,-4.2137929e-05,-0.00055749803,-0.00055749803,-4.3410261e-06,-4.3410261e-06,-1.5382496,-1.5382496,-0.12472294,-0.12472294,-24.627629,-24.627629,-1.9799313,-1.9799313,-12.323196,-12.323196,-0.98058421,-0.98058421,-1.6600778,-1.6600778,-0.0028946768,-0.0028946768,-0.30979982,-0.30979982,-0.022794677,-0.022794677,4.5883594,4.5883594,8.5706875,8.5706875,0.00028817989,0.00028817989,-6.8833828e-15,-6.8833828e-15,-2.4424907e-14,-2.4424907e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5360676,-1.5360676,1.527986,1.527986,-0.0080816127,-0.0080816127,0.13553538,0.13553538,1.527986,1.671603,0.036916095,0.036916095,-0.036916095,-0.036916095,0.036916095,0.036916095,-0.036916095,-0.036916095,0,0,-1.5387573,-1.5387573,-0.12476411,-0.12476411,-0.000761622,-0.000761622,-0.000761622,-0.000761622,-6.1753135e-05,-6.1753135e-05,0.029082441,0.029082441,-0.029082441,-0.029082441,0.0091555833,0.0091555833,-0.019926858,-0.019926858,0.019926858,0.019926858,-0.0091555833,-0.0091555833,-0.010771274,-0.010771274,0.010771274,0.010771274,-0.010771274,-0.010771274,0.010771274,0.010771274,-1.5570685,-1.5570685,-0.10645294,-0.10645294,-1.5570685,-1.5570685,-0.10645294,-0.10645294,-1.5387573,-1.5387573,-0.12476411,-0.12476411,-1.5495286,-1.5495286,-1.527986,-1.527986,-0.000507748,-0.000507748,-4.1168757e-05,-4.1168757e-05,-0.00054467557,-0.00054467557,-4.2411825e-06,-4.2411825e-06,-1.5387573,-1.5387573,-0.12476411,-0.12476411,-24.635784,-24.635784,-1.9805584,-1.9805584,-12.327293,-12.327293,-0.98087881,-0.98087881,-1.6608318,-1.6608318,-0.0026896618,-0.0026896618,-0.30990572,-0.30990572,-0.022798566,-0.022798566,4.5898739,4.5898739,8.562117,8.562117,0.00028155175,0.00028155175,-6.8833828e-15,-6.8833828e-15,-2.4424907e-14,-2.4424907e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.536764,-1.536764,1.5284609,1.5284609,-0.008303135,-0.008303135,0.13559682,0.13559682,1.5284609,1.6723608,0.036988831,0.036988831,-0.036988831,-0.036988831,0.036988831,0.036988831,-0.036988831,-0.036988831,0,0,-1.5392534,-1.5392534,-0.12480433,-0.12480433,-0.00074410469,-0.00074410469,-0.00074410469,-0.00074410469,-6.0332813e-05,-6.0332813e-05,0.029139742,0.029139742,-0.029139742,-0.029139742,0.0091736224,0.0091736224,-0.019966119,-0.019966119,0.019966119,0.019966119,-0.0091736224,-0.0091736224,-0.010792497,-0.010792497,0.010792497,0.010792497,-0.010792497,-0.010792497,0.010792497,0.010792497,-1.5576006,-1.5576006,-0.10645708,-0.10645708,-1.5576006,-1.5576006,-0.10645708,-0.10645708,-1.5392534,-1.5392534,-0.12480433,-0.12480433,-1.5500459,-1.5500459,-1.5284609,-1.5284609,-0.00049606979,-0.00049606979,-4.0221875e-05,-4.0221875e-05,-0.00053214803,-0.00053214803,-4.1436353e-06,-4.1436353e-06,-1.5392534,-1.5392534,-0.12480433,-0.12480433,-24.643752,-24.643752,-1.9811711,-1.9811711,-12.331295,-12.331295,-0.98116663,-0.98116663,-1.6615683,-1.6615683,-0.002489362,-0.002489362,-0.31000917,-0.31000917,-0.022802366,-0.022802366,4.5913536,4.5913536,8.5537657,8.5537657,0.00027507606,0.00027507606,-6.8833828e-15,-6.8833828e-15,-2.4535929e-14,-2.4535929e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5374444,-1.5374444,1.5289248,1.5289248,-0.0085195622,-0.0085195622,0.13565686,0.13565686,1.5289248,1.6731012,0.037059893,0.037059893,-0.037059893,-0.037059893,0.037059893,0.037059893,-0.037059893,-0.037059893,0,0,-1.539738,-1.539738,-0.12484362,-0.12484362,-0.00072699028,-0.00072699028,-0.00072699028,-0.00072699028,-5.8945158e-05,-5.8945158e-05,0.029195725,0.029195725,-0.029195725,-0.029195725,0.0091912467,0.0091912467,-0.020004478,-0.020004478,0.020004478,0.020004478,-0.0091912467,-0.0091912467,-0.010813231,-0.010813231,0.010813231,0.010813231,-0.010813231,-0.010813231,0.010813231,0.010813231,-1.5581205,-1.5581205,-0.10646113,-0.10646113,-1.5581205,-1.5581205,-0.10646113,-0.10646113,-1.539738,-1.539738,-0.12484362,-0.12484362,-1.5505513,-1.5505513,-1.5289248,-1.5289248,-0.00048466019,-0.00048466019,-3.9296772e-05,-3.9296772e-05,-0.00051990863,-0.00051990863,-4.0483317e-06,-4.0483317e-06,-1.539738,-1.539738,-0.12484362,-0.12484362,-24.651537,-24.651537,-1.9817697,-1.9817697,-12.335205,-12.335205,-0.98144783,-0.98144783,-1.662288,-1.662288,-0.0022936692,-0.0022936692,-0.31011025,-0.31011025,-0.022806079,-0.022806079,4.5927993,4.5927993,8.5456273,8.5456273,0.00026874931,0.00026874931,-6.8833828e-15,-6.8833828e-15,-2.4535929e-14,-2.4535929e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5381091,-1.5381091,1.5293781,1.5293781,-0.0087310115,-0.0087310115,0.13571551,0.13571551,1.5293781,1.6738246,0.037129321,0.037129321,-0.037129321,-0.037129321,0.037129321,0.037129321,-0.037129321,-0.037129321,0,0,-1.5402116,-1.5402116,-0.12488202,-0.12488202,-0.00071026951,-0.00071026951,-0.00071026951,-0.00071026951,-5.7589419e-05,-5.7589419e-05,0.02925042,0.02925042,-0.02925042,-0.02925042,0.0092084655,0.0092084655,-0.020041954,-0.020041954,0.020041954,0.020041954,-0.0092084655,-0.0092084655,-0.010833489,-0.010833489,0.010833489,0.010833489,-0.010833489,-0.010833489,0.010833489,0.010833489,-1.5586285,-1.5586285,-0.10646509,-0.10646509,-1.5586285,-1.5586285,-0.10646509,-0.10646509,-1.5402116,-1.5402116,-0.12488202,-0.12488202,-1.551045,-1.551045,-1.5293781,-1.5293781,-0.000473513,-0.000473513,-3.8392946e-05,-3.8392946e-05,-0.00050795073,-0.00050795073,-3.9552201e-06,-3.9552201e-06,-1.5402116,-1.5402116,-0.12488202,-0.12488202,-24.659143,-24.659143,-1.9823545,-1.9823545,-12.339026,-12.339026,-0.98172256,-0.98172256,-1.6629911,-1.6629911,-0.0021024773,-0.0021024773,-0.31020901,-0.31020901,-0.022809706,-0.022809706,4.5942117,4.5942117,8.537696,8.537696,0.00026256808,0.00026256808,-6.8833828e-15,-6.8833828e-15,-2.4535929e-14,-2.4535929e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5387585,-1.5387585,1.5298209,1.5298209,-0.0089375976,-0.0089375976,0.13577281,0.13577281,1.5298209,1.6745313,0.037197152,0.037197152,-0.037197152,-0.037197152,0.037197152,0.037197152,-0.037197152,-0.037197152,0,0,-1.5406742,-1.5406742,-0.12491953,-0.12491953,-0.00069393331,-0.00069393331,-0.00069393331,-0.00069393331,-5.6264863e-05,-5.6264863e-05,0.029303857,0.029303857,-0.029303857,-0.029303857,0.0092252884,0.0092252884,-0.020078569,-0.020078569,0.020078569,0.020078569,-0.0092252884,-0.0092252884,-0.01085328,-0.01085328,0.01085328,0.01085328,-0.01085328,-0.01085328,0.01085328,0.01085328,-1.5591247,-1.5591247,-0.10646895,-0.10646895,-1.5591247,-1.5591247,-0.10646895,-0.10646895,-1.5406742,-1.5406742,-0.12491953,-0.12491953,-1.5515275,-1.5515275,-1.5298209,-1.5298209,-0.0004626222,-0.0004626222,-3.7509908e-05,-3.7509908e-05,-0.00049626786,-0.00049626786,-3.86425e-06,-3.86425e-06,-1.5406742,-1.5406742,-0.12491953,-0.12491953,-24.666573,-24.666573,-1.9829259,-1.9829259,-12.342759,-12.342759,-0.98199097,-0.98199097,-1.663678,-1.663678,-0.0019156828,-0.0019156828,-0.31030549,-0.31030549,-0.022813249,-0.022813249,4.5955916,4.5955916,8.5299661,8.5299661,0.00025652901,0.00025652901,-6.8833828e-15,-6.8833828e-15,-2.4535929e-14,-2.4535929e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.539393,-1.539393,1.5302535,1.5302535,-0.0091394322,-0.0091394322,0.13582879,0.13582879,1.5302535,1.6752218,0.037263423,0.037263423,-0.037263423,-0.037263423,0.037263423,0.037263423,-0.037263423,-0.037263423,0,0,-1.5411262,-1.5411262,-0.12495617,-0.12495617,-0.00067797284,-0.00067797284,-0.00067797284,-0.00067797284,-5.4970771e-05,-5.4970771e-05,0.029356065,0.029356065,-0.029356065,-0.029356065,0.0092417243,0.0092417243,-0.020114341,-0.020114341,0.020114341,0.020114341,-0.0092417243,-0.0092417243,-0.010872617,-0.010872617,0.010872617,0.010872617,-0.010872617,-0.010872617,0.010872617,0.010872617,-1.5596096,-1.5596096,-0.10647273,-0.10647273,-1.5596096,-1.5596096,-0.10647273,-0.10647273,-1.5411262,-1.5411262,-0.12495617,-0.12495617,-1.5519988,-1.5519988,-1.5302535,-1.5302535,-0.00045198189,-0.00045198189,-3.6647181e-05,-3.6647181e-05,-0.0004848537,-0.0004848537,-3.7753723e-06,-3.7753723e-06,-1.5411262,-1.5411262,-0.12495617,-0.12495617,-24.673833,-24.673833,-1.9834841,-1.9834841,-12.346405,-12.346405,-0.98225321,-0.98225321,-1.6643491,-1.6643491,-0.0017331846,-0.0017331846,-0.31039975,-0.31039975,-0.022816712,-0.022816712,4.5969398,4.5969398,8.5224318,8.5224318,0.00025062885,0.00025062885,-6.8833828e-15,-6.8833828e-15,-2.4535929e-14,-2.4535929e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5400129,-1.5400129,1.5306762,1.5306762,-0.0093366245,-0.0093366245,0.13588349,0.13588349,1.5306762,1.6758963,0.03732817,0.03732817,-0.03732817,-0.03732817,0.03732817,0.03732817,-0.03732817,-0.03732817,0,0,-1.5415677,-1.5415677,-0.12499198,-0.12499198,-0.00066237947,-0.00066237947,-0.00066237947,-0.00066237947,-5.3706443e-05,-5.3706443e-05,0.029407073,0.029407073,-0.029407073,-0.029407073,0.0092577821,0.0092577821,-0.020149291,-0.020149291,0.020149291,0.020149291,-0.0092577821,-0.0092577821,-0.010891508,-0.010891508,0.010891508,0.010891508,-0.010891508,-0.010891508,0.010891508,0.010891508,-1.5600833,-1.5600833,-0.10647641,-0.10647641,-1.5600833,-1.5600833,-0.10647641,-0.10647641,-1.5415677,-1.5415677,-0.12499198,-0.12499198,-1.5524592,-1.5524592,-1.5306762,-1.5306762,-0.00044158631,-0.00044158631,-3.5804295e-05,-3.5804295e-05,-0.00047370207,-0.00047370207,-3.6885387e-06,-3.6885387e-06,-1.5415677,-1.5415677,-0.12499198,-0.12499198,-24.680926,-24.680926,-1.9840295,-1.9840295,-12.349968,-12.349968,-0.98250942,-0.98250942,-1.6650048,-1.6650048,-0.0015548839,-0.0015548839,-0.31049185,-0.31049185,-0.022820094,-0.022820094,4.598257,4.598257,8.515088,8.515088,0.00024486438,0.00024486438,-6.8833828e-15,-6.8833828e-15,-2.4535929e-14,-2.4535929e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5406185,-1.5406185,1.5310892,1.5310892,-0.0095292815,-0.0095292815,0.13593693,0.13593693,1.5310892,1.6765554,0.037391427,0.037391427,-0.037391427,-0.037391427,0.037391427,0.037391427,-0.037391427,-0.037391427,0,0,-1.5419992,-1.5419992,-0.12502696,-0.12502696,-0.00064714474,-0.00064714474,-0.00064714474,-0.00064714474,-5.2471195e-05,-5.2471195e-05,0.029456907,0.029456907,-0.029456907,-0.029456907,0.0092734707,0.0092734707,-0.020183436,-0.020183436,0.020183436,0.020183436,-0.0092734707,-0.0092734707,-0.010909966,-0.010909966,0.010909966,0.010909966,-0.010909966,-0.010909966,0.010909966,0.010909966,-1.5605461,-1.5605461,-0.10648002,-0.10648002,-1.5605461,-1.5605461,-0.10648002,-0.10648002,-1.5419992,-1.5419992,-0.12502696,-0.12502696,-1.5529091,-1.5529091,-1.5310892,-1.5310892,-0.00043142983,-0.00043142983,-3.4980797e-05,-3.4980797e-05,-0.00046280692,-0.00046280692,-3.6037023e-06,-3.6037023e-06,-1.5419992,-1.5419992,-0.12502696,-0.12502696,-24.687856,-24.687856,-1.9845623,-1.9845623,-12.353449,-12.353449,-0.98275973,-0.98275973,-1.6656454,-1.6656454,-0.001380684,-0.001380684,-0.31058183,-0.31058183,-0.022823399,-0.022823399,4.5995439,4.5995439,8.5079294,8.5079294,0.0002392325,0.0002392325,-6.8833828e-15,-6.8833828e-15,-2.4535929e-14,-2.4535929e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5412102,-1.5412102,1.5314927,1.5314927,-0.0097175073,-0.0097175073,0.13598913,0.13598913,1.5314927,1.6771993,0.03745323,0.03745323,-0.03745323,-0.03745323,0.03745323,0.03745323,-0.03745323,-0.03745323,0,0,-1.5424207,-1.5424207,-0.12506114,-0.12506114,-0.00063226041,-0.00063226041,-0.00063226041,-0.00063226041,-5.1264357e-05,-5.1264357e-05,0.029505595,0.029505595,-0.029505595,-0.029505595,0.0092887984,0.0092887984,-0.020216797,-0.020216797,0.020216797,0.020216797,-0.0092887984,-0.0092887984,-0.010927998,-0.010927998,0.010927998,0.010927998,-0.010927998,-0.010927998,0.010927998,0.010927998,-1.5609983,-1.5609983,-0.10648354,-0.10648354,-1.5609983,-1.5609983,-0.10648354,-0.10648354,-1.5424207,-1.5424207,-0.12506114,-0.12506114,-1.5533487,-1.5533487,-1.5314927,-1.5314927,-0.00042150694,-0.00042150694,-3.4176238e-05,-3.4176238e-05,-0.00045216236,-0.00045216236,-3.5208172e-06,-3.5208172e-06,-1.5424207,-1.5424207,-0.12506114,-0.12506114,-24.694626,-24.694626,-1.9850829,-1.9850829,-12.35685,-12.35685,-0.98300429,-0.98300429,-1.6662713,-1.6662713,-0.0012104908,-0.0012104908,-0.31066974,-0.31066974,-0.022826628,-0.022826628,4.6008012,4.6008012,8.5009508,8.5009508,0.00023373015,0.00023373015,-6.8833828e-15,-6.8833828e-15,-2.4535929e-14,-2.4535929e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5417883,-1.5417883,1.5318869,1.5318869,-0.009901404,-0.009901404,0.13604014,0.13604014,1.5318869,1.6778284,0.037513611,0.037513611,-0.037513611,-0.037513611,0.037513611,0.037513611,-0.037513611,-0.037513611,0,0,-1.5428325,-1.5428325,-0.12509453,-0.12509453,-0.00061771842,-0.00061771842,-0.00061771842,-0.00061771842,-5.0085277e-05,-5.0085277e-05,0.029553163,0.029553163,-0.029553163,-0.029553163,0.0093037736,0.0093037736,-0.02024939,-0.02024939,0.02024939,0.02024939,-0.0093037736,-0.0093037736,-0.010945616,-0.010945616,0.010945616,0.010945616,-0.010945616,-0.010945616,0.010945616,0.010945616,-1.56144,-1.56144,-0.10648698,-0.10648698,-1.56144,-1.56144,-0.10648698,-0.10648698,-1.5428325,-1.5428325,-0.12509453,-0.12509453,-1.5537781,-1.5537781,-1.5318869,-1.5318869,-0.00041181228,-0.00041181228,-3.3390185e-05,-3.3390185e-05,-0.00044176263,-0.00044176263,-3.4398384e-06,-3.4398384e-06,-1.5428325,-1.5428325,-0.12509453,-0.12509453,-24.701241,-24.701241,-1.9855915,-1.9855915,-12.360173,-12.360173,-0.98324322,-0.98324322,-1.6668828,-1.6668828,-0.001044212,-0.001044212,-0.31075562,-0.31075562,-0.022829782,-0.022829782,4.6020296,4.6020296,8.4941475,8.4941475,0.00022835436,0.00022835436,-6.8833828e-15,-6.8833828e-15,-2.4646951e-14,-2.4646951e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5423531,-1.5423531,1.532272,1.532272,-0.010081071,-0.010081071,0.13608998,0.13608998,1.532272,1.6784431,0.037572603,0.037572603,-0.037572603,-0.037572603,0.037572603,0.037572603,-0.037572603,-0.037572603,0,0,-1.5432348,-1.5432348,-0.12512715,-0.12512715,-0.0006035109,-0.0006035109,-0.0006035109,-0.0006035109,-4.8933316e-05,-4.8933316e-05,0.029599637,0.029599637,-0.029599637,-0.029599637,0.0093184043,0.0093184043,-0.020281233,-0.020281233,0.020281233,0.020281233,-0.0093184043,-0.0093184043,-0.010962829,-0.010962829,0.010962829,0.010962829,-0.010962829,-0.010962829,0.010962829,0.010962829,-1.5618716,-1.5618716,-0.10649034,-0.10649034,-1.5618716,-1.5618716,-0.10649034,-0.10649034,-1.5432348,-1.5432348,-0.12512715,-0.12512715,-1.5541977,-1.5541977,-1.532272,-1.532272,-0.0004023406,-0.0004023406,-3.2622211e-05,-3.2622211e-05,-0.00043160209,-0.00043160209,-3.3607221e-06,-3.3607221e-06,-1.5432348,-1.5432348,-0.12512715,-0.12512715,-24.707703,-24.707703,-1.9860884,-1.9860884,-12.363419,-12.363419,-0.98347666,-0.98347666,-1.6674802,-1.6674802,-0.00088175763,-0.00088175763,-0.31083953,-0.31083953,-0.022832864,-0.022832864,4.6032297,4.6032297,8.4875147,8.4875147,0.00022310221,0.00022310221,-6.8833828e-15,-6.8833828e-15,-2.4646951e-14,-2.4646951e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
-1.5429049,-1.5429049,1.5326483,1.5326483,-0.010256606,-0.010256606,0.13613867,0.13613867,1.5326483,1.6790435,0.037630239,0.037630239,-0.037630239,-0.037630239,0.037630239,0.037630239,-0.037630239,-0.037630239,0,0,-1.5436279,-1.5436279,-0.12515902,-0.12515902,-0.00058963015,-0.00058963015,-0.00058963015,-0.00058963015,-4.780785e-05,-4.780785e-05,0.029645042,0.029645042,-0.029645042,-0.029645042,0.0093326985,0.0093326985,-0.020312344,-0.020312344,0.020312344,0.020312344,-0.0093326985,-0.0093326985,-0.010979645,-0.010979645,0.010979645,0.010979645,-0.010979645,-0.010979645,0.010979645,0.010979645,-1.5622933,-1.5622933,-0.10649362,-0.10649362,-1.5622933,-1.5622933,-0.10649362,-0.10649362,-1.5436279,-1.5436279,-0.12515902,-0.12515902,-1.5546076,-1.5546076,-1.5326483,-1.5326483,-0.00039308676,-0.00039308676,-3.18719e-05,-3.18719e-05,-0.00042167524,-0.00042167524,-3.2834255e-06,-3.2834255e-06,-1.5436279,-1.5436279,-0.12515902,-0.12515902,-24.714017,-24.714017,-1.9865739,-1.9865739,-12.366591,-12.366591,-0.98370473,-0.98370473,-1.6680639,-1.6680639,-0.0007230397,-0.0007230397,-0.31092151,-0.31092151,-0.022835875,-0.022835875,4.6044022,4.6044022,8.4810478,8.4810478,0.00021797086,0.00021797086,-6.8833828e-15,-6.8833828e-15,-2.4646951e-14,-2.4646951e-14,1.3322676e-15,1.3322676e-15,0,0,0,0,0,0,0,0
